long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,None,
1834,0,7,0,0,0,0,0,0,0,0,0,-1515.30004883,-11384.7998047,67.7484970093,530,516,3593,"Axxarien",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1784,3,7,0,0,0,0,0,0,0,0,0,-4179.47021484,-12501.5,50.0634994507,530,517,3576,"Azure Watch",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1830,0,7,0,0,0,0,0,0,0,0,0,-1753.26000977,-11622.5,34.0167999268,530,516,3585,"Bladewood",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1814,0,7,0,0,0,0,0,0,0,0,0,7219.75,-6416.47998047,59.1651992798,530,516,3501,"Bleeding Ziggurat",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1940,3,7,0,0,0,0,0,0,0,0,0,-1990.9699707,-11866.2001953,47.1722984314,530,517,3584,"Blood Watch",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1840,0,7,0,0,0,0,0,0,0,0,0,-2496.42993164,-12216.7001953,28.0214004517,530,516,3600,"Bristlebend Enclave",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1780,0,7,0,0,0,0,0,0,0,0,0,-4588.5,-11603.5,17.7644004822,530,516,3571,"Bristlelimb Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1844,0,6,0,0,0,0,0,0,0,0,0,-466.044006348,3467.61010742,37.9954986572,530,647,3483,"Broken Hill",,,,,,,,,,,,,,,,0xFF01FE,"Neutral",,,,,,,,,,,,,,,,0xFF01FE,2485,,
1845,0,11,0,0,0,0,0,0,0,0,0,-465.609008789,3467.81005859,37.9726982117,530,647,3483,"Broken Hill",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2483,,
1846,0,10,0,0,0,0,0,0,0,0,0,-465.397003174,3467.81005859,37.9454994202,530,647,3483,"Broken Hill",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2484,,
2062,3,5,0,0,0,0,0,0,0,0,0,-237.100997925,5519.12988281,25.5685997009,530,525,3565,"Cenarion Refuge",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1722,0,7,0,0,0,0,0,0,0,0,0,500.536987305,3850.62011719,194.01499939,530,0,3555,"Clan Post",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2021,0,7,0,0,0,0,0,0,0,0,0,567.343994141,6943.25976563,-32.4771003723,530,516,3905,"Coilfang Reservoir",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2072,3,5,0,0,0,0,0,0,0,0,0,2964.62011719,1789.14001465,139.121002197,530,525,3724,"Cosmowrench",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1795,0,5,0,0,0,0,0,0,0,0,0,-4145.27001953,-13739.4003906,124.393997192,530,516,3526,"Crash Site",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1804,0,7,0,0,0,0,0,0,0,0,0,7828.29980469,-7844.04980469,169.190002441,530,516,3495,"Dawnstar Spire",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1711,0,7,0,0,0,0,0,0,0,0,0,6494.16992188,-6367.47998047,44.8694000244,530,0,3500,"Deatholme",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1719,0,7,0,0,0,0,0,0,0,0,0,-1105.52001953,4200.52001953,36.3521003723,530,0,3556,"Den of Haal'esh",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2018,0,7,0,0,0,0,0,0,0,0,0,9335.37011719,-7884.39990234,142.246002197,530,516,3481,"Duskwither Spire",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1901,0,11,0,0,0,0,0,0,0,0,0,341.394012451,6833.16015625,48.2394981384,530,647,3521,"East Beacon",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2650,,
1902,0,10,0,0,0,0,0,0,0,0,0,341.234008789,6833.16992188,48.4403991699,530,647,3521,"East Beacon",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2651,,
1903,0,6,0,0,0,0,0,0,0,0,0,341.408996582,6833.08007813,48.0550994873,530,647,3521,"East Beacon",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2652,,
1822,0,7,0,0,0,0,0,0,0,0,0,8742.78027344,-7105.37988281,46.9538993835,530,516,3467,"East Sanctum",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1792,0,7,0,0,0,0,0,0,0,0,0,-3284.42993164,-12901.0,12.1127004623,530,516,3564,"Emberglade",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2068,3,5,0,0,0,0,0,0,0,0,0,2990.16992188,5470.22021484,143.774002075,530,525,3951,"Evergrove",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1709,3,7,0,0,0,0,0,0,0,0,0,8722.05957031,-6675.39990234,70.1065979004,530,517,3462,"Fairbreeze Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1720,3,5,0,0,0,0,0,0,0,0,0,-699.533996582,4260.89013672,50.832901001,530,525,3554,"Falcon Watch",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1705,3,7,0,0,0,0,0,0,0,0,0,9443.5703125,-6889.18017578,21.4437007904,530,517,3665,"Falconwing Square",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1999,0,1,0,0,0,0,0,0,0,0,0,9516.0,-6871.02978516,18.75,530,0,3665,"Falconwing Square, Paladin Trainer",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1710,0,7,0,0,0,0,0,0,0,0,0,8986.20019531,-7461.70019531,157.457000732,530,0,3464,"Farstride Retreat",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1805,0,7,0,0,0,0,0,0,0,0,0,7543.66992188,-7665.41015625,151.285003662,530,516,3496,"Farstrider Enclave",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2064,3,5,0,0,0,0,0,0,0,0,0,-1322.48999023,7214.31982422,33.425201416,530,525,3613,"Garadar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1783,0,7,0,0,0,0,0,0,0,0,0,-4583.14013672,-12879.7998047,9.43614959717,530,16,3577,"Geezle's Camp",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1818,0,7,0,0,0,0,0,0,0,0,0,7911.24023438,-6180.77001953,20.209400177,530,516,3490,"Golden Mist Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2015,0,7,0,0,0,0,0,0,0,0,0,9050.30957031,-5844.62988281,-6.92692995071,530,516,3460,"Golden Strand",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2019,0,7,0,0,0,0,0,0,0,0,0,8732.58984375,-5701.58007813,-1.44281995296,530,516,3460,"Golden Strand",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1920,0,31,0,0,0,0,0,0,0,0,0,-1573.69995117,7942.06005859,-22.5634994507,530,645,3518,"Halaa",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2671,,
1921,0,35,0,0,0,0,0,0,0,0,0,-1573.60998535,7942.08984375,-22.5622997284,530,645,3518,"Halaa",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2672,,
1922,0,33,0,0,0,0,0,0,0,0,0,-1573.59997559,7942.02978516,-22.5604991913,530,645,3518,"Halaa",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2673,,
1923,0,32,0,0,0,0,0,0,0,0,0,-1573.59997559,7942.06005859,-22.5611991882,530,645,3518,"Halaa",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2676,,
1924,0,34,0,0,0,0,0,0,0,0,0,-1573.68005371,7942.0,-22.5615997314,530,645,3518,"Halaa",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2677,,
1718,0,7,0,0,0,0,0,0,0,0,0,-315.157989502,3099.16992188,11.1911001205,530,0,-1,"Hellfire Citadel",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1714,3,5,0,0,0,0,0,0,0,0,0,-715.96697998,2670.62988281,93.9962005615,530,541,3538,"Honor Hold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1906,0,45,0,0,0,0,0,0,0,0,0,296.583007813,7820.33007813,42.0830993652,530,647,3521,"Horde Field Scout",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2657,,
1907,0,44,0,0,0,0,0,0,0,0,0,296.631988525,7820.35009766,42.0830993652,530,647,3521,"Horde Field Scout",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2658,,
1813,0,7,0,0,0,0,0,0,0,0,0,7168.20996094,-6615.66015625,63.1129989624,530,516,3502,"Howling Ziggurat",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1789,0,7,0,0,0,0,0,0,0,0,0,-3300.90991211,-12730.9003906,21.1511993408,530,516,3578,"Menagerie Wreckage",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1800,0,7,0,0,0,0,0,0,0,0,0,-5065.18017578,-11067.7998047,27.1411991119,530,516,3566,"Moonwing Den",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1833,0,7,0,0,0,0,0,0,0,0,0,-2415.29003906,-11295.7001953,30.3670005798,530,516,3592,"Nazzivian",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1798,0,7,0,0,0,0,0,0,0,0,0,-4397.99023438,-13805.5,56.5289001465,530,516,3529,"Nestlewood Thicket",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1825,0,7,0,0,0,0,0,0,0,0,0,9297.83007813,-6659.45996094,39.5447998047,530,516,3465,"North Sanctum",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1793,0,7,0,0,0,0,0,0,0,0,0,-4694.52001953,-12411.2001953,11.8779001236,530,516,3573,"Odesyus' Landing",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2080,3,5,0,0,0,0,0,0,0,0,0,2329.84008789,7297.04003906,365.79598999,530,525,3786,"Ogri'la",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2060,3,5,0,0,0,0,0,0,0,0,0,999.593017578,7369.97021484,36.2685012817,530,525,3766,"Orebor Harborage",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1781,0,7,0,0,0,0,0,0,0,0,0,-4414.18017578,-11970.7998047,24.2663002014,530,516,3567,"Pod Cluster",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1782,0,7,0,0,0,0,0,0,0,0,0,-4464.58007813,-12661.0,17.8269996643,530,516,3568,"Pod Wreckage",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1723,0,7,0,0,0,0,0,0,0,0,0,244.889007568,3467.86010742,61.5275001526,530,0,3553,"Pools of Aggonar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1838,0,7,0,0,0,0,0,0,0,0,0,-1549.41003418,-11889.5,22.8055000305,530,516,3601,"Ragefeather Ridge",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1832,0,7,0,0,0,0,0,0,0,0,0,-1746.56005859,-12079.7998047,33.3460998535,530,516,3591,"Ruins of Loreth'Aran",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1721,0,7,0,0,0,0,0,0,0,0,0,-236.268997192,4935.25,32.498500824,530,0,3551,"Ruins of Sha'naar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1823,0,7,0,0,0,0,0,0,0,0,0,8645.70019531,-6372.79003906,53.4612998962,530,516,3468,"Saltheril's Haven",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1817,0,7,0,0,0,0,0,0,0,0,0,7536.22998047,-6408.08007813,13.2097997665,530,516,3494,"Sanctum of the Moon",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2077,3,5,0,0,0,0,0,0,0,0,0,-4099.49023438,1117.33996582,42.748500824,530,525,3938,"Sanctum of the Stars",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1807,0,7,0,0,0,0,0,0,0,0,0,7186.54003906,-7125.70996094,83.7449035645,530,516,3493,"Sanctum of the Sun",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2022,0,7,0,0,0,0,0,0,0,0,0,546.770996094,7214.29003906,-28.185300827,530,516,3653,"Serpent Lake",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2023,0,7,0,0,0,0,0,0,0,0,0,574.776977539,6613.33984375,-5.46778011322,530,516,3653,"Serpent Lake",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1796,0,7,0,0,0,0,0,0,0,0,0,-4537.33007813,-13338.0,93.3594970703,530,516,3530,"Shadow Ridge",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2075,3,5,0,0,0,0,0,0,0,0,0,-3022.7800293,2582.05004883,77.5678024292,530,525,3744,"Shadowmoon Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2005,0,7,0,0,0,0,0,0,0,0,0,7704.54003906,-5690.85009766,2.40701007843,530,516,3503,"Shalandris Isle",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1961,3,6,0,0,0,0,0,0,0,0,0,-1863.82995605,5429.83007812,-9.70547008514,530,541,3703,"Shattrath City",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1787,0,7,0,0,0,0,0,0,0,0,0,-3390.31005859,-11887.0,-0.816030025482,530,516,3575,"Silting Shore",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1797,0,7,0,0,0,0,0,0,0,0,0,-4386.85009766,-13595.0996094,31.8966007233,530,516,3528,"Silverline Lake",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1704,3,6,0,0,0,0,0,0,0,0,0,9504.23046875,-7297.85986328,14.0929002762,530,541,3487,"Silvermoon City",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1925,0,6,0,0,0,0,0,0,0,0,0,-3082.84008789,5329.91992187,-18.6408996582,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2681,,
1926,0,11,0,0,0,0,0,0,0,0,0,-3082.88989258,5329.91015625,-18.6401004791,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2683,,
1927,0,10,0,0,0,0,0,0,0,0,0,-3082.87988281,5329.91015625,-18.6401996613,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2682,,
1928,0,6,0,0,0,0,0,0,0,0,0,-2944.75,4788.91992188,-17.6653995514,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2686,,
1929,0,11,0,0,0,0,0,0,0,0,0,-2944.7800293,4788.99023438,-17.6641998291,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2684,,
1930,0,10,0,0,0,0,0,0,0,0,0,-2944.75,4789.00976563,-17.6646995544,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2685,,
1931,0,6,0,0,0,0,0,0,0,0,0,-3170.12988281,4438.58984375,-19.5809993744,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2690,,
1932,0,11,0,0,0,0,0,0,0,0,0,-3170.16992188,4438.58007813,-19.5813007355,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2688,,
1933,0,10,0,0,0,0,0,0,0,0,0,-3170.18994141,4438.54980469,-19.5813007355,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2689,,
1934,0,6,0,0,0,0,0,0,0,0,0,-3601.07006836,4533.99023438,-14.8928003311,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2696,,
1935,0,11,0,0,0,0,0,0,0,0,0,-3600.98999023,4533.97021484,-14.8917999268,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2694,,
1936,0,10,0,0,0,0,0,0,0,0,0,-3601.06005859,4533.97021484,-14.8930997849,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2695,,
1937,0,6,0,0,0,0,0,0,0,0,0,-3807.70996094,4896.93994141,-18.096200943,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,2693,,
1938,0,11,0,0,0,0,0,0,0,0,0,-3807.65991211,4896.89990234,-18.0948009491,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2691,,
1939,0,10,0,0,0,0,0,0,0,0,0,-3807.69995117,4896.87011719,-18.0948009491,530,647,3519,"Spirit Tower",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2692,,
2059,3,5,0,0,0,0,0,0,0,0,0,233.29699707,8498.01953125,23.1166000366,530,525,3649,"Sporeggar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1788,0,7,0,0,0,0,0,0,0,0,0,-3354.12011719,-12348.4003906,24.2001991272,530,516,3572,"Stillpine Hold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1826,0,7,0,0,0,0,0,0,0,0,0,9215.16015625,-7211.66992188,1.01428997517,530,516,3470,"Stillwhisper Pond",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2073,3,5,0,0,0,0,0,0,0,0,0,-2643.0300293,4416.87011719,35.3787994385,530,525,3683,"Stonebreaker Hold",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2098,0,0,0,0,0,0,0,0,0,0,0,12683.2001953,-6957.77978516,15.5542001724,530,516,4080,"Sun's Reach Armory",,,,,,,,,,,,,,,,0xFF01FE,"Held by the enemy",,,,,,,,,,,,,,,,0xFF01FE,3414,,
2099,0,0,0,0,0,0,0,0,0,0,0,12683.2998047,-6957.79980469,15.5542001724,530,516,4080,"Sun's Reach Armory",,,,,,,,,,,,,,,,0xFF01FE,"Shattered Sun Offensive",,,,,,,,,,,,,,,,0xFF01FE,3415,,
2100,0,0,0,0,0,0,0,0,0,0,0,12825.5996094,-7015.24023438,18.5926990509,530,516,4080,"Sun's Reach Harbor",,,,,,,,,,,,,,,,0xFF01FE,"Held by the enemy",,,,,,,,,,,,,,,,0xFF01FE,3416,,
2101,0,0,0,0,0,0,0,0,0,0,0,12825.7001953,-7015.16992187,18.5926990509,530,516,4080,"Sun's Reach Harbor",,,,,,,,,,,,,,,,0xFF01FE,"Shattered Sun Offensive",,,,,,,,,,,,,,,,0xFF01FE,3417,,
2096,0,0,0,0,0,0,0,0,0,0,0,12787.2998047,-6885.54003906,13.3893995285,530,516,4080,"Sun's Reach Sanctum",,,,,,,,,,,,,,,,0xFF01FE,"Held by the enemy",,,,,,,,,,,,,,,,0xFF01FE,3418,,
2097,0,0,0,0,0,0,0,0,0,0,0,12787.4003906,-6885.60009766,13.3893995285,530,516,4080,"Sun's Reach Sanctum",,,,,,,,,,,,,,,,0xFF01FE,"Shattered Sun Offensive",,,,,,,,,,,,,,,,0xFF01FE,3419,,
1802,0,7,0,0,0,0,0,0,0,0,0,7988.70996094,-7299.70019531,143.115005493,530,516,3489,"Suncrown Village",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1708,0,7,0,0,0,0,0,0,0,0,0,8760.84960938,-6099.66992188,96.7568969727,530,0,3461,"Sunsail Anchorage",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1706,0,7,0,0,0,0,0,0,0,0,0,10251.2001953,-6243.66992188,20.7206993103,530,0,3431,"Sunstrider Isle",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2063,3,5,0,0,0,0,0,0,0,0,0,103.67099762,5204.95996094,21.3976993561,530,525,3718,"Swamprat Post",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2066,3,5,0,0,0,0,0,0,0,0,0,2057.07006836,6845.29003906,172.56199646,530,525,3772,"Sylvanaar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1839,0,7,0,0,0,0,0,0,0,0,0,-1217.22998047,-12449.0996094,95.0323028564,530,516,3599,"Talon Stand",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2065,3,5,0,0,0,0,0,0,0,0,0,-2657.54003906,7282.29003906,31.415599823,530,525,3626,"Telaar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2061,3,5,0,0,0,0,0,0,0,0,0,281.781005859,6042.77978516,130.289993286,530,525,3644,"Telredor",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2069,3,5,0,0,0,0,0,0,0,0,0,143.138000488,4333.41015625,106.317001343,530,525,3552,"Temple of Telhamat",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1828,0,7,0,0,0,0,0,0,0,0,0,-2077.30004883,-11344.5,85.5164031982,530,516,3588,"The Cryo-Core",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2016,0,7,0,0,0,0,0,0,0,0,0,9146.87988281,-6966.29980469,8.88811969757,530,516,3482,"The Dead Scar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
2020,0,7,0,0,0,0,0,0,0,0,0,8433.61035156,-7008.60009766,93.5001983643,530,516,3482,"The Dead Scar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1785,3,6,0,0,0,0,0,0,0,0,0,-4007.31005859,-11873.5996094,-0.550287008286,530,541,3557,"The Exodar",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1835,0,7,0,0,0,0,0,0,0,0,0,-1573.68994141,-11052.2001953,53.3146018982,530,516,3595,"The Foul Pond",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1836,0,7,0,0,0,0,0,0,0,0,0,-1220.48999023,-11143.2001953,-40.5749015808,530,516,3596,"The Hidden Reef",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1841,0,6,0,0,0,0,0,0,0,0,0,-199.731002808,3466.60009766,32.5614013672,530,647,3483,"The Overlook",,,,,,,,,,,,,,,,0xFF01FE,"Neutral",,,,,,,,,,,,,,,,0xFF01FE,2482,,
1842,0,11,0,0,0,0,0,0,0,0,0,-199.628005981,3466.97998047,32.7122993469,530,647,3483,"The Overlook",,,,,,,,,,,,,,,,0xFF01FE,"Alliance Controlled",,,,,,,,,,,,,,,,0xFF01FE,2480,,
1843,0,10,0,0,0,0,0,0,0,0,0,-199.434005737,3467.10009766,32.951499939,530,647,3483,"The Overlook",,,,,,,,,,,,,,,,0xFF01FE,"Horde Controlled",,,,,,,,,,,,,,,,0xFF01FE,2481,,
1790,0,7,0,0,0,0,0,0,0,0,0,-3811.63989258,-13374.7001953,79.8343963623,530,516,3561,"The Sacred Grove",,,,,,,,,,,,,,,,0xFF01FE,"",,,,,,,,,,,,,,,,0xFF01FC,0,,
1847,0,6,0,0,0,0,0,0,0,0,0,-291.268005371,3702.61010742,58.199798584,530,647,3483,"The Stadium",,,,,,,,,,,,,,,,0xFF01FE,"Neutral",,,,,,,,,,,,,,,,0xFF01FE,2472,,
