long,long,long,long,float,float,float,flags,long,long,long,
26429,1105,26,571,7430.82275391,4236.68115234,322.300201416,0x0,0,0,0,
26428,1105,27,571,7426.609375,4224.34619141,315.554077148,0x0,0,0,0,
26456,1106,0,571,5599.56689453,5823.82666016,-66.0848464966,0x0,0,0,0,
26457,1106,1,571,5616.90820313,5820.1796875,-61.084854126,0x0,0,0,0,
26458,1106,2,571,5641.01171875,5823.99511719,-54.9459724426,0x0,0,0,0,
26459,1106,3,571,5679.09228516,5840.36572266,-49.3626556396,0x0,0,0,0,
26460,1106,4,571,5728.14404297,5881.83935547,-37.140460968,0x0,0,0,0,
26461,1106,5,571,5790.94824219,5916.13085938,-20.7238082886,0x0,0,0,0,
26462,1106,6,571,5853.17041016,5926.72119141,-5.11269903183,0x0,0,0,0,
26463,1106,7,571,5915.75195313,5863.20068359,9.85952472687,0x0,0,0,0,
26464,1106,8,571,5980.02880859,5797.09326172,18.8595275879,0x0,0,0,0,
26465,1106,9,571,6058.63769531,5737.18310547,28.1650924683,0x0,0,0,0,
26466,1106,10,571,6137.58789063,5661.06445313,31.1095371246,0x0,0,0,0,
26467,1106,11,571,6225.05761719,5575.29101563,30.6650943756,0x0,0,0,0,
26468,1106,12,571,6405.34619141,5453.03955078,66.2486114502,0x0,0,0,0,
26469,1106,13,571,6479.20947266,5360.796875,80.05418396,0x0,0,0,0,
26470,1106,14,571,6652.78271484,5227.93408203,75.831993103,0x0,0,0,0,
26471,1106,15,571,6779.59570313,5136.78808594,104.693138123,0x0,0,0,0,
26472,1106,16,571,6812.69726563,5115.44433594,98.4709243774,0x0,0,0,0,
26473,1106,17,571,6866.83789063,5069.93017578,98.4709243774,0x0,0,0,0,
26474,1106,18,571,6906.22070313,5012.91113281,105.554283142,0x0,0,0,0,
26475,1106,19,571,6961.51855469,4896.62158203,134.582092285,0x0,0,0,0,
26476,1106,20,571,7006.66357422,4840.37402344,178.887802124,0x0,0,0,0,
26477,1106,21,571,7045.24902344,4790.98291016,202.971221924,0x0,0,0,0,
26478,1106,22,571,7102.17480469,4736.92431641,225.915710449,0x0,0,0,0,
26479,1106,23,571,7173.74169922,4664.65527344,252.082351685,0x0,0,0,0,
26480,1106,24,571,7250.22363281,4593.16894531,266.999206543,0x0,0,0,0,
26481,1106,25,571,7311.79931641,4531.98339844,281.777069092,0x0,0,0,0,
26482,1106,26,571,7380.2421875,4457.81396484,308.360565186,0x0,0,0,0,
26483,1106,27,571,7408.53759766,4394.97509766,322.444000244,0x0,0,0,0,
26484,1106,28,571,7431.2734375,4304.69824219,332.971832275,0x0,0,0,0,
26485,1106,29,571,7436.8203125,4265.34228516,333.309143066,0x0,0,0,0,
26486,1106,30,571,7430.93212891,4237.70849609,325.670501709,0x0,0,0,0,
26487,1106,31,571,7426.71533203,4223.96972656,315.442779541,0x0,0,0,0,
26519,1107,0,571,7426.95996094,4223.7578125,315.804138184,0x0,0,0,0,
26518,1107,1,571,7425.43164063,4212.45751953,322.076873779,0x0,0,0,0,
26517,1107,2,571,7435.02587891,4200.01464844,323.943664551,0x0,0,0,0,
26516,1107,3,571,7446.03808594,4189.45263672,325.860168457,0x0,0,0,0,
26515,1107,4,571,7475.32226563,4189.38916016,326.249084473,0x0,0,0,0,
26514,1107,5,571,7487.88623047,4230.9453125,318.332458496,0x0,0,0,0,
26513,1107,6,571,7456.86816406,4342.49658203,297.77746582,0x0,0,0,0,
26512,1107,7,571,7388.02197266,4459.10400391,275.388397217,0x0,0,0,0,
26511,1107,8,571,7266.36914063,4610.37744141,241.528137207,0x0,0,0,0,
26510,1107,9,571,7212.05126953,4692.19677734,232.111465454,0x0,0,0,0,
26509,1107,10,571,7151.00488281,4793.73291016,223.472549438,0x0,0,0,0,
26508,1107,11,571,7109.93701172,4861.7734375,223.472549438,0x0,0,0,0,
26507,1107,12,571,7046.91601563,4938.27539063,202.111328125,0x0,0,0,0,
26506,1107,13,571,6958.36279297,4966.26464844,202.111328125,0x0,0,0,0,
26505,1107,14,571,6878.81591797,4951.72363281,202.111328125,0x0,0,0,0,
26504,1107,15,571,6811.07519531,4908.58007813,180.333511353,0x0,0,0,0,
26503,1107,16,571,6720.75634766,4849.02783203,128.638900757,0x0,0,0,0,
26502,1107,17,571,6573.30712891,4764.42382813,75.1653289795,0x0,0,0,0,
26501,1107,18,571,6315.05029297,4656.5078125,75.1653289795,0x0,0,0,0,
26500,1107,19,571,6020.609375,4695.23779297,69.3873062134,0x0,0,0,0,
26499,1107,20,571,5825.98339844,4879.76416016,73.9151153564,0x0,0,0,0,
26498,1107,21,571,5714.56689453,5102.18603516,23.7762012482,0x0,0,0,0,
26497,1107,22,571,5688.04541016,5260.29345703,-8.16825771332,0x0,0,0,0,
26496,1107,23,571,5670.16650391,5370.29003906,-31.8627052307,0x0,0,0,0,
26495,1107,24,571,5643.45751953,5474.76123047,-43.0293922424,0x0,0,0,0,
26494,1107,25,571,5583.40625,5550.93603516,-52.8349533081,0x0,0,0,0,
26493,1107,26,571,5482.67041016,5619.53271484,-73.6405563354,0x0,0,0,0,
26492,1107,27,571,5473.29541016,5680.57910156,-60.3349761963,0x0,0,0,0,
26491,1107,28,571,5485.39550781,5764.82226563,-40.5293807983,0x0,0,0,0,
26490,1107,29,571,5517.82910156,5815.53076172,-36.3627243042,0x0,0,0,0,
26489,1107,30,571,5557.96337891,5826.75830078,-48.00157547,0x0,0,0,0,
26488,1107,31,571,5581.33691406,5824.76318359,-57.8904075623,0x0,0,0,0,
27425,1107,32,571,5599.56689453,5823.82666016,-66.0848464966,0x0,0,0,0,
26520,1108,0,571,5101.18066406,2186.92749023,367.144042969,0x0,0,0,0,
26521,1108,1,571,5107.79003906,2197.22363281,373.199707031,0x0,0,0,0,
26522,1108,2,571,5110.51806641,2212.9987793,377.199768066,0x0,0,0,0,
26523,1108,3,571,5099.62255859,2231.34912109,381.505432129,0x0,0,0,0,
26524,1108,4,571,5074.28320313,2235.18798828,381.588775635,0x0,0,0,0,
26525,1108,5,571,5043.67480469,2236.0637207,381.727661133,0x0,0,0,0,
26526,1108,6,571,5007.74072266,2224.19238281,387.783233643,0x0,0,0,0,
26527,1108,7,571,4972.61376953,2183.60742188,409.616638184,0x0,0,0,0,
26528,1108,8,571,4948.33251953,2149.77490234,447.116760254,0x0,0,0,0,
26529,1108,9,571,4938.66552734,2134.03173828,454.644683838,0x0,0,0,0,
26530,1108,10,571,4916.7734375,2083.77026367,462.366912842,0x0,0,0,0,
26531,1108,11,571,4881.25048828,2034.18273926,463.478027344,0x0,0,0,0,
26532,1108,12,571,4849.65087891,1976.78295898,466.894683838,0x0,0,0,0,
26533,1108,13,571,4845.16992188,1922.79492188,467.894683838,0x0,0,0,0,
26534,1108,14,571,4853.60351563,1882.51391602,477.366912842,0x0,0,0,0,
26535,1108,15,571,4870.13183594,1845.53771973,507.866912842,0x0,0,0,0,
26536,1108,16,571,4895.64501953,1794.76782227,573.47857666,0x0,0,0,0,
26537,1108,17,571,4911.02685547,1765.80432129,581.839782715,0x0,0,0,0,
26538,1108,18,571,4947.47558594,1698.0255127,581.700927734,0x0,0,0,0,
26539,1108,19,571,5031.37841797,1603.26672363,579.617614746,0x0,0,0,0,
26540,1108,20,571,5108.671875,1470.55322266,579.617614746,0x0,0,0,0,
26541,1108,21,571,5193.93945313,1326.92041016,579.617614746,0x0,0,0,0,
26542,1108,22,571,5341.24414063,1181.34436035,579.617614746,0x0,0,0,0,
26543,1108,23,571,5419.20605469,1073.01013184,581.534484863,0x0,0,0,0,
26544,1108,24,571,5468.24658203,967.3046875,579.895507813,0x0,0,0,0,
26545,1108,25,571,5494.31591797,840.146728516,598.063171387,0x0,0,0,0,
26546,1108,26,571,5523.60839844,685.619995117,617.063354492,0x0,0,0,0,
26547,1108,27,571,5503.53369141,520.339416504,617.063354492,0x0,0,0,0,
26548,1108,28,571,5538.09228516,382.799377441,617.063354492,0x0,0,0,0,
26549,1108,29,571,5666.64599609,291.322601318,617.063354492,0x0,0,0,0,
26550,1108,30,571,5755.75683594,322.690856934,633.119262695,0x0,0,0,0,
26551,1108,31,571,5795.93603516,374.459960938,662.425354004,0x0,0,0,0,
26552,1108,32,571,5806.40087891,405.083343506,671.258972168,0x0,0,0,0,
26553,1108,33,571,5809.90527344,425.823455811,667.619934082,0x0,0,0,0,
26554,1108,34,571,5814.15332031,448.819671631,660.342407227,0x0,0,0,0,
26590,1110,0,571,5025.32275391,3684.2578125,363.837158203,0x0,0,0,0,
26591,1110,1,571,5018.21142578,3693.00268555,369.420501709,0x0,0,0,0,
26592,1110,2,571,5006.18994141,3702.5703125,370.031677246,0x0,0,0,0,
26593,1110,3,571,4981.13476563,3696.25,373.087432861,0x0,0,0,0,
26594,1110,4,571,4948.87011719,3673.44458008,372.948394775,0x0,0,0,0,
26595,1110,5,571,4913.265625,3629.19580078,369.614929199,0x0,0,0,0,
26596,1110,6,571,4876.85644531,3587.57983398,369.614929199,0x0,0,0,0,
26597,1110,7,571,4832.61572266,3516.18457031,383.670623779,0x0,0,0,0,
26598,1110,8,571,4801.69775391,3404.1237793,409.004455566,0x0,0,0,0,
26599,1110,9,571,4789.62695313,3286.42431641,430.94909668,0x0,0,0,0,
26600,1110,10,571,4764.84228516,3119.35864258,469.199005127,0x0,0,0,0,
26601,1110,11,571,4762.44726563,2891.64550781,476.976776123,0x0,0,0,0,
26602,1110,12,571,4726.43310547,2673.57421875,486.615661621,0x0,0,0,0,
26603,1110,13,571,4721.79101563,2402.39160156,495.754547119,0x0,0,0,0,
26604,1110,14,571,4808.73291016,2195.86132813,529.393676758,0x0,0,0,0,
26605,1110,15,571,4849.57470703,1924.49963379,598.67199707,0x0,0,0,0,
26606,1110,16,571,4905.62744141,1770.67016602,598.67199707,0x0,0,0,0,
26607,1110,17,571,5036.41064453,1627.90905762,607.200073242,0x0,0,0,0,
26608,1110,18,571,5150.71142578,1537.89001465,610.39453125,0x0,0,0,0,
26609,1110,19,571,5238.95019531,1439.18908691,629.312316895,0x0,0,0,0,
26610,1110,20,571,5331.70800781,1303.58190918,629.006225586,0x0,0,0,0,
26611,1110,21,571,5423.85107422,1208.31274414,629.006225586,0x0,0,0,0,
26612,1110,22,571,5550.0703125,1038.59265137,629.367492676,0x0,0,0,0,
26613,1110,23,571,5556.64501953,884.164855957,631.839660645,0x0,0,0,0,
26614,1110,24,571,5517.30029297,725.479125977,629.311889648,0x0,0,0,0,
26615,1110,25,571,5496.16259766,538.201843262,628.145202637,0x0,0,0,0,
26616,1110,26,571,5550.14941406,316.871002197,627.506286621,0x0,0,0,0,
26617,1110,27,571,5625.84130859,246.513015747,623.673400879,0x0,0,0,0,
26618,1110,28,571,5715.39306641,256.6875,624.534851074,0x0,0,0,0,
26619,1110,29,571,5764.84277344,338.267364502,634.645202637,0x0,0,0,0,
26620,1110,30,571,5785.90429687,384.802185059,654.507141113,0x0,0,0,0,
26621,1110,31,571,5797.21728516,410.317596436,668.729309082,0x0,0,0,0,
26622,1110,32,571,5804.55322266,433.138031006,667.868286133,0x0,0,0,0,
26623,1110,33,571,5814.05322266,448.939880371,660.201965332,0x0,0,0,0,
26658,1112,0,571,8408.0234375,2703.68969727,656.060852051,0x0,0,0,0,
26659,1112,1,571,8399.67480469,2711.3215332,658.700500488,0x0,0,0,0,
26660,1112,2,571,8382.79492188,2725.24731445,665.867492676,0x0,0,0,0,
26661,1112,3,571,8361.12304688,2745.38452148,665.867492676,0x0,0,0,0,
26662,1112,4,571,8320.90917969,2764.82958984,665.867492676,0x0,0,0,0,
26663,1112,5,571,8270.44726563,2772.50512695,665.867492676,0x0,0,0,0,
26664,1112,6,571,8210.41113281,2811.67016602,669.617675781,0x0,0,0,0,
26665,1112,7,571,8172.734375,2857.671875,669.951477051,0x0,0,0,0,
26666,1112,8,571,8078.08935547,2934.11816406,669.951477051,0x0,0,0,0,
26667,1112,9,571,7989.171875,3018.97875977,669.951477051,0x0,0,0,0,
26668,1112,10,571,7916.91748047,3082.6809082,669.951477051,0x0,0,0,0,
26669,1112,11,571,7807.87158203,3148.65161133,669.951477051,0x0,0,0,0,
26670,1112,12,571,7724.07666016,3202.41894531,677.368286133,0x0,0,0,0,
26671,1112,13,571,7678.27783203,3256.38500977,694.201660156,0x0,0,0,0,
26672,1112,14,571,7644.41308594,3345.75927734,712.090759277,0x0,0,0,0,
26673,1112,15,571,7623.74658203,3404.3659668,725.618713379,0x0,0,0,0,
26674,1112,16,571,7597.46533203,3473.91113281,734.757629395,0x0,0,0,0,
26675,1112,17,571,7592.95654297,3561.19189453,737.396789551,0x0,0,0,0,
26676,1112,18,571,7617.4140625,3683.34643555,733.813598633,0x0,0,0,0,
26677,1112,19,571,7647.53027344,3766.62451172,701.675598145,0x0,0,0,0,
26678,1112,20,571,7668.4140625,3863.39501953,647.453918457,0x0,0,0,0,
26679,1112,21,571,7666.69873047,3998.48876953,558.511047363,0x0,0,0,0,
26680,1112,22,571,7659.75244141,4163.21044922,469.455413818,0x0,0,0,0,
26681,1112,23,571,7602.23876953,4263.03955078,430.844482422,0x0,0,0,0,
26682,1112,24,571,7540.02197266,4305.35498047,388.956176758,0x0,0,0,0,
26683,1112,25,571,7477.37841797,4299.23193359,359.512054443,0x0,0,0,0,
26684,1112,26,571,7444.87402344,4261.98388672,335.929138184,0x0,0,0,0,
26685,1112,27,571,7433.21435547,4238.35693359,327.345825195,0x0,0,0,0,
26686,1112,28,571,7426.32910156,4223.20458984,315.192810059,0x0,0,0,0,
26715,1113,0,571,7426.30224609,4223.21679688,315.665100098,0x0,0,0,0,
26714,1113,1,571,7425.03125,4212.94970703,321.882415771,0x0,0,0,0,
26713,1113,2,571,7433.5078125,4199.04345703,325.50479126,0x0,0,0,0,
26712,1113,3,571,7448.57910156,4188.09179688,329.90133667,0x0,0,0,0,
26711,1113,4,571,7477.22314453,4186.74609375,335.151550293,0x0,0,0,0,
26710,1113,5,571,7544.39257813,4188.66748047,343.484985352,0x0,0,0,0,
26709,1113,6,571,7675.07128906,4169.44384766,359.5128479,0x0,0,0,0,
26708,1113,7,571,7807.54248047,4098.24707031,388.068664551,0x0,0,0,0,
26707,1113,8,571,8001.03222656,3968.76049805,436.152282715,0x0,0,0,0,
26706,1113,9,571,8177.85351563,3834.84155273,456.152282715,0x0,0,0,0,
26705,1113,10,571,8335.45898438,3696.85986328,591.458374023,0x0,0,0,0,
26704,1113,11,571,8413.94824219,3583.91015625,591.458374023,0x0,0,0,0,
26703,1113,12,571,8471.40722656,3470.48779297,591.458374023,0x0,0,0,0,
26702,1113,13,571,8478.41601563,3322.39379883,591.458374023,0x0,0,0,0,
26701,1113,14,571,8532.94335938,3212.42016602,621.204467773,0x0,0,0,0,
26700,1113,15,571,8582.27148438,3105.66210938,649.481323242,0x0,0,0,0,
26699,1113,16,571,8656.03417969,2989.22143555,681.091796875,0x0,0,0,0,
26698,1113,17,571,8696.20019531,2881.04516602,696.84173584,0x0,0,0,0,
26697,1113,18,571,8704.79101563,2762.02075195,699.397277832,0x0,0,0,0,
26696,1113,19,571,8693.35253906,2629.53076172,699.397277832,0x0,0,0,0,
26695,1113,20,571,8629.5390625,2541.27563477,700.897216797,0x0,0,0,0,
26694,1113,21,571,8532.99804688,2512.26123047,702.369384766,0x0,0,0,0,
26693,1113,22,571,8472.48925781,2537.08520508,706.674743652,0x0,0,0,0,
26692,1113,23,571,8427.37109375,2584.16064453,706.397155762,0x0,0,0,0,
26691,1113,24,571,8403.19628906,2635.03344727,706.397155762,0x0,0,0,0,
26690,1113,25,571,8390.85449219,2662.64550781,695.174621582,0x0,0,0,0,
26689,1113,26,571,8390.63574219,2680.98657227,680.924133301,0x0,0,0,0,
26688,1113,27,571,8399.95898438,2694.29418945,667.256652832,0x0,0,0,0,
27426,1113,28,571,8408.0234375,2703.68969727,656.060852051,0x0,0,0,0,
26716,1114,0,571,6163.76367188,-61.488822937,389.32019043,0x0,0,0,0,
26717,1114,1,571,6166.65820313,-52.7771263123,392.231903076,0x0,0,0,0,
26718,1114,2,571,6159.63574219,-36.595161438,393.271942139,0x0,0,0,0,
26719,1114,3,571,6133.48681641,-11.5207252502,397.827545166,0x0,0,0,0,
26720,1114,4,571,6093.54345703,19.2813587189,403.244262695,0x0,0,0,0,
26721,1114,5,571,6031.36376953,55.5863723755,414.827789307,0x0,0,0,0,
26722,1114,6,571,5988.29736328,73.8583984375,424.911193848,0x0,0,0,0,
26723,1114,7,571,5932.52197266,95.2941665649,434.550201416,0x0,0,0,0,
26724,1114,8,571,5836.24316406,118.537979126,460.022735596,0x0,0,0,0,
26725,1114,9,571,5748.92285156,148.10319519,496.966949463,0x0,0,0,0,
26726,1114,10,571,5665.15087891,175.724121094,548.440063477,0x0,0,0,0,
26727,1114,11,571,5670.9921875,248.907928467,584.274108887,0x0,0,0,0,
26728,1114,12,571,5738.00634766,325.730957031,608.941894531,0x0,0,0,0,
26729,1114,13,571,5770.19873047,358.419158936,642.218933105,0x0,0,0,0,
26730,1114,14,571,5785.53125,390.831481934,661.246459961,0x0,0,0,0,
26731,1114,15,571,5793.98388672,410.414978027,668.052612305,0x0,0,0,0,
26732,1114,16,571,5806.49560547,434.797027588,665.692199707,0x0,0,0,0,
26733,1114,17,571,5813.89697266,449.238983154,660.414245605,0x0,0,0,0,
26751,1115,0,571,5813.89697266,449.238983154,660.414245605,0x0,0,0,0,
26750,1115,1,571,5814.85839844,435.792205811,665.887023926,0x0,0,0,0,
26749,1115,2,571,5815.00634766,405.793365479,668.19152832,0x0,0,0,0,
26748,1115,3,571,5815.28613281,384.273376465,661.524230957,0x0,0,0,0,
26747,1115,4,571,5815.6640625,335.791992188,642.857788086,0x0,0,0,0,
26746,1115,5,571,5818.21337891,280.53012085,605.553222656,0x0,0,0,0,
26745,1115,6,571,5816.11962891,200.971786499,563.580200195,0x0,0,0,0,
26744,1115,7,571,5815.88232422,123.849403381,535.85723877,0x0,0,0,0,
26743,1115,8,571,5853.11914063,62.203125,495.550292969,0x0,0,0,0,
26742,1115,9,571,5929.8203125,23.7731113434,459.356079102,0x0,0,0,0,
26741,1115,10,571,5995.92041016,7.97124576569,435.133666992,0x0,0,0,0,
26740,1115,11,571,6081.91796875,16.892036438,425.355712891,0x0,0,0,0,
26739,1115,12,571,6169.07861328,44.198135376,415.077819824,0x0,0,0,0,
26738,1115,13,571,6222.37646484,8.18923664093,422.022155762,0x0,0,0,0,
26737,1115,14,571,6218.81152344,-29.3577480316,425.356109619,0x0,0,0,0,
26736,1115,15,571,6198.77539062,-43.8293190002,413.105804443,0x0,0,0,0,
26735,1115,16,571,6172.77636719,-57.094291687,394.787597656,0x0,0,0,0,
26734,1115,17,571,6163.76367188,-61.488822937,389.32019043,0x0,0,0,0,
26752,1116,0,571,6672.67724609,-260.122192383,963.367736816,0x0,0,0,0,
26753,1116,1,571,6679.16943359,-248.337127686,968.022888184,0x0,0,0,0,
26754,1116,2,571,6683.04345703,-226.171875,975.689575195,0x0,0,0,0,
26755,1116,3,571,6688.09326172,-202.861434937,980.522888184,0x0,0,0,0,
26756,1116,4,571,6698.52734375,-158.143661499,982.134033203,0x0,0,0,0,
26757,1116,5,571,6709.30517578,-112.241966248,962.634033203,0x0,0,0,0,
26758,1116,6,571,6684.41748047,-82.209312439,909.606506348,0x0,0,0,0,
26759,1116,7,571,6639.61181641,-66.812286377,862.330383301,0x0,0,0,0,
26760,1116,8,571,6599.07861328,-53.9592018127,825.080871582,0x0,0,0,0,
26761,1116,9,571,6545.01220703,-36.1413841248,770.220153809,0x0,0,0,0,
26762,1116,10,571,6485.66308594,-21.7115879059,694.026000977,0x0,0,0,0,
26763,1116,11,571,6410.83056641,-10.3519964218,582.915893555,0x0,0,0,0,
26764,1116,12,571,6330.2890625,1.34277296066,487.666351318,0x0,0,0,0,
26765,1116,13,571,6271.25634766,-6.95844221115,438.083190918,0x0,0,0,0,
26766,1116,14,571,6235.68945313,-21.6150169373,425.860992432,0x0,0,0,0,
26767,1116,15,571,6213.11669922,-37.3365898132,418.166717529,0x0,0,0,0,
26768,1116,16,571,6195.09912109,-46.8330078125,409.889282227,0x0,0,0,0,
26769,1116,17,571,6174.6796875,-57.1595039368,398.500671387,0x0,0,0,0,
26770,1116,18,571,6164.29882813,-61.8592681885,389.278717041,0x0,0,0,0,
26789,1117,0,571,6164.29882813,-61.8592681885,389.278717041,0x0,0,0,0,
26788,1117,1,571,6166.50195313,-50.2337226868,398.19519043,0x0,0,0,0,
26787,1117,2,571,6159.71728516,-38.0539283752,405.362030029,0x0,0,0,0,
26786,1117,3,571,6143.80712891,-24.0558815002,410.889892578,0x0,0,0,0,
26785,1117,4,571,6114.24951172,7.61838102341,427.305541992,0x0,0,0,0,
26784,1117,5,571,6048.91796875,-19.3267154694,440.833404541,0x0,0,0,0,
26783,1117,6,571,6027.92675781,-129.144638062,469.777893066,0x0,0,0,0,
26782,1117,7,571,6122.74853516,-197.491760254,559.860839844,0x0,0,0,0,
26781,1117,8,571,6265.77197266,-258.704650879,703.582336426,0x0,0,0,0,
26780,1117,9,571,6389.62695313,-318.427856445,799.554199219,0x0,0,0,0,
26779,1117,10,571,6505.47460938,-344.995880127,892.054077148,0x0,0,0,0,
26778,1117,11,571,6577.33056641,-314.660583496,974.745117188,0x0,0,0,0,
26777,1117,12,571,6624.77880859,-293.886291504,992.161804199,0x0,0,0,0,
26776,1117,13,571,6637.94287109,-278.935974121,982.745117188,0x0,0,0,0,
26775,1117,14,571,6644.40820313,-269.685974121,971.388671875,0x0,0,0,0,
26774,1117,15,571,6656.49462891,-260.547088623,966.721984863,0x0,0,0,0,
26773,1117,16,571,6667.64599609,-259.458892822,963.086730957,0x0,0,0,0,
26790,1118,0,571,6164.43017578,-62.4485664368,389.153503418,0x0,0,0,0,
26791,1118,1,571,6168.11816406,-57.9141731262,390.736938477,0x0,0,0,0,
26792,1118,2,571,6166.00292969,-46.0279426575,394.098083496,0x0,0,0,0,
26793,1118,3,571,6155.01660156,-33.2898216248,397.292633057,0x0,0,0,0,
26794,1118,4,571,6139.19824219,-19.3261184692,402.098327637,0x0,0,0,0,
26795,1118,5,571,6109.60498047,-11.3636064529,404.348327637,0x0,0,0,0,
26796,1118,6,571,6077.80957031,-20.30078125,407.848449707,0x0,0,0,0,
26797,1118,7,571,6024.21533203,-41.0127487183,410.959594727,0x0,0,0,0,
26798,1118,8,571,5988.21240234,-105.180770874,431.8487854,0x0,0,0,0,
26799,1118,9,571,6005.72900391,-204.837356567,475.57119751,0x0,0,0,0,
26800,1118,10,571,6025.49755859,-275.631744385,498.932067871,0x0,0,0,0,
26801,1118,11,571,6043.28564453,-338.739746094,518.904602051,0x0,0,0,0,
26802,1118,12,571,6064.39160156,-396.964294434,518.765563965,0x0,0,0,0,
26803,1118,13,571,6094.99560547,-472.862426758,517.848999023,0x0,0,0,0,
26804,1118,14,571,6138.02197266,-556.280822754,524.154724121,0x0,0,0,0,
26805,1118,15,571,6178.10595703,-636.160400391,525.349060059,0x0,0,0,0,
26806,1118,16,571,6230.90380859,-725.944458008,528.015808105,0x0,0,0,0,
26807,1118,17,571,6346.67236328,-800.001953125,559.7109375,0x0,0,0,0,
26808,1118,18,571,6501.38720703,-791.899963379,622.71105957,0x0,0,0,0,
26809,1118,19,571,6575.81591797,-788.551452637,699.850219727,0x0,0,0,0,
26810,1118,20,571,6666.21826172,-777.711914063,753.017822266,0x0,0,0,0,
26811,1118,21,571,6775.06347656,-767.651367187,780.60168457,0x0,0,0,0,
26812,1118,22,571,6886.26220703,-754.879882813,808.574035645,0x0,0,0,0,
26813,1118,23,571,7038.54443359,-737.399841309,868.742004395,0x0,0,0,0,
26814,1118,24,571,7121.0078125,-752.468566895,918.880310059,0x0,0,0,0,
26815,1118,25,571,7187.29833984,-780.09942627,948.54699707,0x0,0,0,0,
26816,1118,26,571,7282.36474609,-802.838439941,971.574768066,0x0,0,0,0,
26817,1118,27,571,7383.1015625,-842.842773438,990.241455078,0x0,0,0,0,
26818,1118,28,571,7507.21777344,-907.696594238,1002.24151611,0x0,0,0,0,
26819,1118,29,571,7595.56884766,-954.270629883,1011.99151611,0x0,0,0,0,
26820,1118,30,571,7696.125,-991.975830078,1056.38061523,0x0,0,0,0,
26821,1118,31,571,7792.17285156,-998.534851074,1091.02111816,0x0,0,0,0,
26822,1118,32,571,7876.75244141,-970.587463379,1122.27172852,0x0,0,0,0,
26823,1118,33,571,7928.24755859,-903.778625488,1152.41223145,0x0,0,0,0,
26824,1118,34,571,7918.05908203,-846.545166016,1183.71704102,0x0,0,0,0,
26825,1118,35,571,7890.02587891,-792.17364502,1199.30090332,0x0,0,0,0,
26826,1118,36,571,7872.77246094,-759.542297363,1189.8848877,0x0,0,0,0,
26827,1118,37,571,7859.92431641,-736.951721191,1178.13635254,0x0,0,0,0,
26865,1119,0,571,7859.37255859,-734.84161377,1178.16418457,0x0,0,0,0,
26864,1119,1,571,7857.84570313,-712.394958496,1187.4128418,0x0,0,0,0,
26863,1119,2,571,7853.30908203,-692.128234863,1184.96838379,0x0,0,0,0,
26862,1119,3,571,7845.38623047,-656.30871582,1172.88415527,0x0,0,0,0,
26861,1119,4,571,7831.234375,-598.14050293,1150.82910156,0x0,0,0,0,
26860,1119,5,571,7811.29248047,-522.98614502,1118.41101074,0x0,0,0,0,
26859,1119,6,571,7776.19384766,-427.401367188,1088.60473633,0x0,0,0,0,
26858,1119,7,571,7704.69287109,-296.319946289,1085.18811035,0x0,0,0,0,
26857,1119,8,571,7609.39257813,-202.363723755,1021.68902588,0x0,0,0,0,
26856,1119,9,571,7455.75976563,-157.622283936,976.577941895,0x0,0,0,0,
26855,1119,10,571,7306.45507813,-121.715118408,944.827941895,0x0,0,0,0,
26854,1119,11,571,7179.22460938,-129.322097778,916.050109863,0x0,0,0,0,
26853,1119,12,571,7036.87792969,-128.073684692,909.744628906,0x0,0,0,0,
26852,1119,13,571,6935.74560547,-97.5955429077,903.103820801,0x0,0,0,0,
26851,1119,14,571,6858.31787109,-30.306640625,874.047790527,0x0,0,0,0,
26850,1119,15,571,6805.56152344,42.852809906,809.824829102,0x0,0,0,0,
26849,1119,16,571,6753.48535156,101.202293396,762.990722656,0x0,0,0,0,
26848,1119,17,571,6676.64501953,126.698867798,733.268371582,0x0,0,0,0,
26847,1119,18,571,6562.0703125,116.004203796,675.795349121,0x0,0,0,0,
26846,1119,19,571,6464.49902344,90.0010604858,629.406066895,0x0,0,0,0,
26845,1119,20,571,6378.63818359,51.903049469,557.238464355,0x0,0,0,0,
26844,1119,21,571,6314.08642578,18.3829212189,496.210083008,0x0,0,0,0,
26843,1119,22,571,6270.43945313,0.867133021355,467.098968506,0x0,0,0,0,
26842,1119,23,571,6238.66796875,-16.9217662811,440.015533447,0x0,0,0,0,
26841,1119,24,571,6211.0390625,-29.0826282501,422.709625244,0x0,0,0,0,
26840,1119,25,571,6188.87744141,-41.1858177185,405.570526123,0x0,0,0,0,
26839,1119,26,571,6172.96191406,-54.602432251,395.126037598,0x0,0,0,0,
26838,1119,27,571,6164.43017578,-62.4485664368,389.153503418,0x0,0,0,0,
26866,1120,0,571,8407.89453125,2703.5480957,656.457336426,0x0,0,0,0,
26867,1120,1,571,8400.26171875,2710.10644531,658.624694824,0x0,0,0,0,
26868,1120,2,571,8384.11816406,2724.64086914,665.653991699,0x0,0,0,0,
26869,1120,3,571,8361.89550781,2742.3293457,669.209655762,0x0,0,0,0,
26870,1120,4,571,8334.86230469,2755.03466797,675.848510742,0x0,0,0,0,
26871,1120,5,571,8283.41601563,2761.86938477,675.848510742,0x0,0,0,0,
26872,1120,6,571,8240.08398438,2757.4621582,675.848510742,0x0,0,0,0,
26873,1120,7,571,8104.97900391,2713.70532227,669.598693848,0x0,0,0,0,
