long,long,str,long,float,long,long,float,float,float,None,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
2931,0,"Creature\Dragon\Dragon.mdx",4,1.0,1,5,30.0,20.0,3.0,,2,12,191,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.73264408112,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2932,0,"Creature\ProtoDragon\ProtoDragonMount.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2779,0.611100018024,2.03099989891,6.92926502228,-13.5633583069,-11.829703331,-0.394802987576,6.81527280807,12.1786689758,8.0146188736,0.40000000596,2.90000009537,0.0,0.0,0.0,
2933,0,"Creature\ValkierDark\ValkierDark.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2643,0.611100018024,2.03099989891,2.6152639389,-3.57750892639,-3.90761208534,-0.183474004269,1.88036704063,3.91112804413,6.24499797821,0.5,1.20000004768,0.0,0.0,0.0,
2934,2,"Creature\BoneSpider\BoneSpider.mdx",0,1.0,3,1,6.0,4.0,1.0,,0,0,2780,0.611100018024,2.03099989891,0.0,-2.11011910439,-2.20534110069,-0.0185940004885,3.88228201866,2.20260000229,2.05988001823,1.0,1.0,0.0,0.0,0.0,
2935,0,"Creature\Malygos\Malygos.mdx",3,1.0,3,4,18.0,12.0,1.0,,0,0,2603,0.611100018024,2.03099989891,8.13902759552,-20.1396064758,-9.65992164612,-0.580820024014,11.1938552856,9.59129619598,14.0896530151,1.0,1.0,0.0,0.0,0.0,
2936,0,"Creature\Valkier\Valkier.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2643,0.611100018024,2.03099989891,2.6152639389,-3.57751011848,-3.90761208534,-0.183474004269,1.88036704063,3.91112804413,6.24499797821,1.0,1.0,0.0,0.0,0.0,
2937,0,"World\AZEROTH\Duskwood\PASSIVEDOODADS\DuskwoodHaystack\DuskwoodHayStack.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2938,0,"Creature\NorthrendSkeleton\NorthrendSkeleton.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2939,0,"Creature\UndeadIceTroll\UndeadIceTroll.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2786,0.611100018024,2.03099989891,1.50425004959,-0.677560985088,-1.12675094604,-0.0100830001757,0.766605973244,0.964137017727,2.31303596497,1.0,1.0,0.0,0.0,0.0,
2940,0,"Character\NorthrendSkeleton\Male\NorthrendSkeletonMale.mdx",0,1.0,1,1,12.0,14.0,1.0,,0,0,2783,1.48699998856,3.98600006104,2.30920290947,-1.76731598377,-1.24759197235,-0.0239010006189,0.822538018227,0.992730021477,4.50013113022,0.550000011921,1.0,0.0,0.0,0.0,
2941,0,"Character\NorthrendSkeleton\Male\NorthrendSkeletonMale.mdx",0,1.0,1,1,12.0,14.0,1.0,,0,0,2279,1.48699998856,3.98600006104,2.30920290947,-1.76731598377,-1.24759197235,-0.0239010006189,0.822538018227,0.992730021477,4.50013113022,1.0,1.0,0.0,0.0,0.0,
2942,0,"Character\IceTroll\Male\IceTrollMale.mdx",0,1.0,1,1,12.0,14.0,1.0,,0,0,2840,0.694400012493,2.08299994469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2943,0,"Character\IceTroll\Male\IceTrollMale.mdx",0,1.0,1,1,12.0,14.0,1.0,,0,0,2840,0.75,2.36100006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2944,59,"Creature\Nexus\Nexus_Floating_Disc.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2945,0,"Creature\ColdWraith\ColdWraith.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2788,0.611100018024,2.03099989891,0.0,-1.55671095848,-0.913820981979,-0.149381995201,0.484066992998,0.60974997282,2.24024009705,1.0,1.0,0.0,0.0,0.0,
2946,0,"Creature\NORTHRENDIRONGIANT\NorthrendIronGiant.mdx",3,1.0,3,4,18.0,12.0,1.0,,2,12,2752,0.611100018024,2.03099989891,9.31358528137,-3.90716290474,-6.19074201584,-0.00499700009823,4.39737319946,6.72375488281,13.8568077087,1.0,0.550000011921,0.0,0.0,0.0,
2947,0,"Creature\Ghoul\GhoulNoBirth.mdx",1,1.0,2,4,18.0,12.0,1.0,,0,0,2791,0.611100018024,2.03099989891,1.21797299385,-0.586296975613,-1.35979604721,-0.0281980000436,1.17956602573,1.51394104958,1.94070196152,1.0,1.0,0.0,0.0,0.0,
2948,11,"Creature\WaterElemental\WaterElemental.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2795,0.611100018024,2.03099989891,0.0,-1.03524398804,-1.6808270216,0.366207003593,1.04388594627,1.68463397026,3.04342103004,0.5,1.0,0.0,0.0,0.0,
2949,0,"Creature\NorthrendGiant\NorthrendGiant.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2514,0.611100018024,2.03099989891,9.31358528137,-4.03532123566,-6.27872991562,-0.00725700007752,3.57418489456,6.90594100952,15.8660488129,0.800000011921,0.600000023842,0.0,0.0,0.0,
2950,0,"Creature\UndeadDrake\NorthrendUndeadDrake.mdx",3,1.0,3,5,18.0,12.0,1.0,,0,0,2815,0.611100018024,2.03099989891,2.93158507347,-6.98449611664,-4.24171876907,-0.133897006512,4.23468399048,4.21361684799,5.29929590225,0.34999999404,0.34999999404,0.0,0.0,0.0,
2951,0,"Creature\NORTHRENDIRONGIANT\NorthrendIronGiant.mdx",3,1.0,3,4,18.0,12.0,1.0,,0,0,2817,0.611100018024,2.03099989891,9.31358528137,-3.90716290474,-6.19074201584,-0.00499700009823,4.39737319946,6.72375488281,13.8568077087,1.0,1.0,0.0,0.0,0.0,
2952,51,"Creature\Goblin_Cannon\Goblin_Cannon.mdx",1,1.0,3,1,18.0,12.0,1.0,,0,0,2819,0.611100018024,2.03099989891,0.0,-2.48679900169,-1.32892203331,-0.126955002546,2.74794793129,0.863533973694,3.07369399071,1.0,1.0,0.0,0.0,0.0,
2953,0,"World\Goober\G_ChestTitan.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2954,0,"SPELLS\RocketLauncher_PreCast.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2955,115,"World\Expansion02\Doodads\Dalaran\Dalaran_ForgeArms.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2957,0,"Creature\Snobold\Snobold.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2958,0,"World\EXPANSION01\DOODADS\SILVERMOON\FLOWERS\SilvermoonFlower06.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2959,0,"World\Expansion02\Doodads\Scholazar\Bushes\Sholazar_FlowerA.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2960,0,"SPELLS\DeathKnight_DeathGate_Q.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2961,0,"Creature\Skeleton\SkeletonNoHelm.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2962,0,"Creature\CrystalSatyr\CrystalSatyr.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2843,0.611100018024,2.03099989891,0.0,-1.87082695961,-1.08164894581,-0.00688900006935,0.620473027229,1.15944600105,2.8184530735,1.0,1.0,0.0,0.0,0.0,
2963,11,"Creature\Portal\PortalBlueArcane.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2964,0,"World\Goober\G_DragonEggChromatic.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2965,0,"World\Expansion02\Doodads\Generic\ArgentCrusade\ArgentCrusade_Banner01.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2966,0,"Creature\AncientProtectorCrystalSong\AncientProtectorCrystalSong.mdx",3,1.0,3,4,18.0,12.0,1.0,,2,12,2849,0.611100018024,2.03099989891,0.0,-1.83829295635,-2.81255698204,-0.0332759991288,2.66775298119,2.97711110115,6.28103399277,0.600000023842,0.5,0.0,0.0,0.0,
2967,0,"World\Expansion02\Doodads\Generic\SCOURGE\SC_PlagueBomb_Orange.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2968,0,"World\EXPANSION01\DOODADS\GENERIC\BLOODELF\Food\BE_Meat01.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2969,0,"Creature\RidingUndeadDrake\RidingUndeadDrake.mdx",2,1.0,3,5,18.0,12.0,1.0,,0,0,2851,0.611100018024,2.03099989891,2.93088889122,-7.31620883942,-3.44928598404,-0.165107995272,3.68598294258,2.7651219368,3.66926193237,1.0,1.0,0.0,0.0,0.0,
2970,0,"Creature\DragonRedCrystal\RedCrystalDragon.mdx",0,1.0,3,4,18.0,12.0,1.0,,1,10,2852,0.611100018024,2.03099989891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2971,0,"Creature\ProtoDragon\ProtoDragonMount.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2972,64,"Creature\HumanMaleKid\HumanMaleKid.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2973,3,"Creature\HordeDeckGun\HordeDeckGun.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2854,0.611100018024,2.03099989891,0.0,-1.2520339489,-1.95554995537,-0.0142179997638,6.22147083282,1.87740600109,4.2120552063,1.0,1.0,0.0,0.0,0.0,
2974,0,"Creature\HippogryphMount\HippogryphMount.mdx",1,1.0,1,4,18.0,12.0,1.0,,0,0,2500,0.611100018024,2.03099989891,1.88128697872,-2.27591609955,-1.16240000725,-0.0513690002263,2.60739302635,1.1984360218,3.22335600853,1.0,1.0,0.0,0.0,0.0,
2975,0,"Creature\NorthrendBearMount\NorthrendBearMountBlizzcon.mdx",0,1.0,1,7,18.0,12.0,1.0,,0,0,2770,0.611100018024,2.03099989891,1.86208295822,-1.70920598507,-0.911971986294,-0.0484299995005,1.68135595322,0.867245972157,2.21521711349,1.0,1.0,0.0,0.0,0.0,
2976,0,"Creature\CrystalDryad\CrystalDryad.mdx",0,1.0,3,6,18.0,12.0,1.0,,0,0,2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2977,2,"Creature\GNOMESPIDERTANK\GnomePounderVehicle.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,10,2856,0.611100018024,2.03099989891,3.25055789948,-1.57413804531,-2.82515907288,-0.184238001704,4.13984918594,3.20948410034,4.74327278137,1.0,1.0,0.0,0.0,0.0,
2978,3,"Creature\WailingWindsCreature\WailingWindsCreature.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2857,0.611100018024,2.03099989891,1.30521202087,-0.556098997593,-0.556098997593,0.752551019192,0.556098997593,0.556098997593,1.86475002766,1.0,1.0,0.0,0.0,0.0,
2979,0,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueWagon.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2980,0,"World\Expansion02\Doodads\Generic\Forsaken\FK_ChemistrySet_05.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2981,0,"World\Expansion02\Doodads\Generic\Forsaken\FK_ChemistrySet_06.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2982,0,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueBarrel.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2983,0,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueBarrelBroken01.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2984,0,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueBarrelBroken02.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2985,0,"World\GENERIC\HUMAN\PASSIVE DOODADS\Fire\UndeadFireLarge.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2986,0,"World\GENERIC\HUMAN\PASSIVE DOODADS\Fire\UndeadFireSmall.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2987,99,"World\GENERIC\ACTIVEDOODADS\SPELLPORTALS\MagePortal_Stormwind.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2988,2,"Creature\ClockworkGnome\ClockworkGnome.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2599,0.611100018024,2.03099989891,0.410098999739,-0.258554011583,-0.381792992353,-0.00212500011548,0.187306001782,0.388054013252,1.02094399929,1.0,1.0,0.0,0.0,0.0,
2989,2,"Creature\ClockworkGnome\ClockworkGnome_C.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2601,0.611100018024,2.03099989891,0.410098999739,-0.258554011583,-0.381792992353,-0.00212500011548,0.187306001782,0.388054013252,1.02094399929,1.0,1.0,0.0,0.0,0.0,
2990,3,"SPELLS\Creature_SpellPortal_LargeShadow.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2991,0,"World\Expansion02\Doodads\Nexus\Nexus_DragonEgg_01.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2992,0,"World\Expansion02\Doodads\Nexus\Nexus_DragonEgg_02.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2993,83,"World\Goober\G_HolyLightWell.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2994,0,"Creature\AllianceBrassCannon\AllianceBrassCannon.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2871,0.611100018024,2.03099989891,0.0,-2.47244596481,-1.32667994499,-0.0280740000308,6.46045589447,1.33264505863,3.18324494362,1.0,1.0,0.0,0.0,0.0,
2995,0,"World\GENERIC\UNDEAD\PASSIVE DOODADS\MEATWAGON\MeatWagon.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2996,0,"World\Expansion02\Doodads\Generic\SCOURGE\SC_Wagon.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2997,0,"World\Expansion02\Doodads\Generic\SCOURGE\SC_MeatWagon_01_Broken.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2998,0,"World\Expansion02\Doodads\Generic\SCOURGE\SC_Wagon_Broken.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2999,0,"Creature\AllianceBomb\AllianceBomb.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3000,0,"World\Expansion02\Doodads\WINTERTAUREN\WT_Totem01Snow.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3001,0,"World\GENERIC\GOBLIN\PassiveDoodads\GoblinRocketCarts\GoblinRocketCart02_RC.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3002,0,"SPELLS\MagicBurst_Impact.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3003,0,"Creature\FacelessOne\FacelessOne.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2879,0.611100018024,2.03099989891,0.0,-1.27687394619,-2.25907993317,-0.126816004515,1.54845297337,2.65013003349,4.06433010101,1.0,1.0,0.0,0.0,0.0,
3004,0,"Creature\NorthrendFireGiant\NorthrendFireGiant.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2880,0.611100018024,2.03099989891,9.31358528137,-6.16425704956,-6.89432001114,-0.00725500006229,5.7773270607,6.93151187897,14.2556428909,1.0,1.0,0.0,0.0,0.0,
3005,0,"World\Goober\G_RuneGroundBlue01.mdx",0,1.0,4,4,18.0,12.0,1.0,,0,0,2881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3006,0,"Creature\FlyingBomber\FlyingBomber_noSmoke.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2882,0.611100018024,2.03099989891,-0.250009000301,-5.22828102112,-4.88236808777,-0.81398499012,5.44880199432,4.9042468071,4.42645215988,1.0,1.0,0.0,0.0,0.0,
3007,3,"World\Expansion02\Doodads\Dalaran\Dalaran_Helm_Mail_Northrend_D_01.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3008,0,"Creature\DragonRedCrystal\RedCrystalDragonHologram.mdx",0,1.0,3,4,18.0,12.0,1.0,,1,10,2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3009,0,"Creature\LARVA\Larva.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,12,829,0.611100018024,2.03099989891,0.0,-4.81411600113,-1.82510995865,-0.236798003316,2.8928360939,1.74244105816,2.23828196526,1.0,1.0,0.0,0.0,0.0,
3010,0,"SPELLS\SnakeSpin_Hold.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149,1.0,0.0,0.0,0.0,
3011,0,"Creature\Harkoa\Harkoa.mdx",2,1.0,3,7,18.0,12.0,1.0,,0,0,2886,0.611100018024,2.03099989891,1.24137198925,-2.58455705643,-0.781436979771,-0.0268670003861,1.1210000515,0.51171797514,1.24144697189,1.0,1.0,0.0,0.0,0.0,
3012,0,"Creature\KingYmiron\KingYmiron.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2774,0.611100018024,2.03099989891,2.74512791634,-1.09407198429,-1.49175202847,0.0140310004354,0.963070988655,1.48972404003,4.7862238884,1.0,1.0,0.0,0.0,0.0,
3013,0,"Creature\ProtoDragon\MDProtoDrakeMount.mdx",0,1.0,3,5,48.0,36.0,1.0,,0,0,2779,0.611100018024,2.03099989891,3.44505500793,-5.09862804413,-5.91485214233,-0.0809189975262,5.0906867981,6.08933401108,4.13261699677,1.0,1.0,0.0,0.0,0.0,
3014,3,"Creature\FlyingCarpetMount\FlyingCarpetMount.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2887,0.611100018024,2.03099989891,0.102032996714,-3.69471311569,-3.37679100037,-0.745256006718,4.07667779922,3.47463703156,2.44528603554,1.0,1.0,0.0,0.0,0.0,
3015,0,"Creature\SeaVrykulMale\SeaVrykulMaleOarsman.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3016,2,"World\GENERIC\HUMAN\PASSIVE DOODADS\DOLLS\ragdoll_03.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3017,2,"World\GENERIC\HUMAN\PASSIVE DOODADS\DOLLS\ragdoll_04.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3018,2,"World\GENERIC\HUMAN\PASSIVE DOODADS\DOLLS\ragdoll_05.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3019,0,"Creature\Drake\NorthrendDrake.mdx",0,1.0,3,5,18.0,12.0,1.0,,0,0,2892,0.611100018024,2.03099989891,3.05507588387,-7.55264520645,-3.68933606148,-0.382173001766,3.66419291496,3.66339302063,5.28301000595,1.0,1.0,0.0,0.0,0.0,
3020,0,"Creature\ProtoDragon\MDProtoDrakeMount.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2893,0.611100018024,2.03099989891,3.44505500793,-5.09862804413,-5.91485214233,-0.0809189975262,5.0906867981,6.08933401108,4.13261699677,1.0,1.0,0.0,0.0,0.0,
3021,3,"Creature\GhostlySkullPet\GhostlySkullPet.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2894,0.611100018024,2.03099989891,1.30095398426,-0.00905499979854,-0.157699003816,1.94392800331,0.31433698535,0.123811997473,2.29431200027,1.0,1.0,0.0,0.0,0.0,
3022,0,"Creature\NorthrendBearMount\NorthrendBearMountArmored.mdx",0,1.0,1,7,18.0,12.0,1.0,,0,0,2733,0.611100018024,2.03099989891,1.86208295822,-1.70920598507,-0.911971986294,-0.0484299995005,1.68135595322,0.867245972157,1.92464697361,1.0,1.0,0.0,0.0,0.0,
3023,3,"World\GENERIC\HUMAN\PASSIVE DOODADS\BOOKS\Book_Human_01.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3024,0,"Creature\Gryphon\Gryphon_Skeletal_Mount.mdx",0,1.0,3,5,18.0,12.0,1.0,,0,0,2729,0.611100018024,2.03099989891,1.56762099266,-2.11648201942,-1.4102410078,-0.247769996524,2.66387605667,1.28548002243,2.45272898674,1.0,1.0,0.0,0.0,0.0,
3025,0,"Creature\Alexstrasza\Alexstrasza.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2896,0.611100018024,2.03099989891,8.13902759552,-20.1415691376,-9.65992546082,-0.580814003944,9.76845169067,9.59130764008,13.8996086121,1.0,1.0,0.0,0.0,0.0,
3026,0,"Creature\KingVarianWrynn\KingVarianWrynn.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2897,0.611100018024,2.03099989891,1.03618299961,-0.523481011391,-0.588069021702,-5.60000007681e-005,0.357116013765,0.509332001209,2.13808894157,1.0,1.0,0.0,0.0,0.0,
3027,0,"Creature\LadySylvanasWindrunner\LadySylvanasWindrunner.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2898,0.611100018024,2.03099989891,1.15800702572,-0.459096997976,-0.560308992863,-0.000846999988426,0.323343992233,0.529917001724,1.99105501175,1.0,1.0,0.0,0.0,0.0,
3028,0,"Creature\MalGanis\MalGanis.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3029,0,"Creature\Alexstrasza\LadyAlexstrasa.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3030,11,"Creature\PowerSparkCreature\PowerSparkCreature.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3031,0,"SPELLS\Creature_SpellPortalLarge_Green.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
3032,0,"Creature\NorthrendGhoul\NorthrendGhoulSpiked.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2902,0.611100018024,2.03099989891,1.21797299385,-0.586027026176,-1.3654409647,-0.0472109988332,1.18098700047,1.61779797077,2.29313707352,1.0,1.0,0.0,0.0,0.0,
