long,long,long,float,float,float,long,
137147,190587,89533,16.4036254883,-180.067672729,-104.779243469,0,
137148,190587,89567,16.314535141,-179.22694397,-104.253646851,0,
137149,190587,89600,16.225856781,-178.388366699,-103.724586487,0,
137150,190587,89633,16.1371860504,-177.54977417,-103.195518494,0,
137151,190587,89667,16.0485172272,-176.711181641,-102.6664505,0,
137152,190587,89700,15.9598388672,-175.87260437,-102.137382507,0,
137153,190587,89733,15.8892278671,-175.203414917,-101.711456299,0,
137154,190587,89767,15.8186101913,-174.534210205,-101.285507202,0,
137155,190587,89800,15.7479991913,-173.86505127,-100.859580994,0,
137156,190587,89833,15.6773824692,-173.195861816,-100.433647156,0,
137157,190587,89867,15.6067714691,-172.526672363,-100.007720947,0,
137158,190587,89900,15.518907547,-171.692230225,-99.4719772339,0,
137159,190587,89933,15.4310436249,-170.857803345,-98.9362411499,0,
137160,190587,89967,15.3431806564,-170.023391724,-98.4004974365,0,
137161,190587,90000,15.2553167343,-169.188949585,-97.8647613525,0,
137162,190587,90033,15.1678600311,-168.356628418,-97.3257141113,0,
137163,190587,90067,15.0804033279,-167.524307251,-96.7866516113,0,
137164,190587,90100,14.9929475784,-166.691970825,-96.2475891113,0,
137165,190587,90133,14.905497551,-165.859649658,-95.7085342407,0,
137166,190587,90167,14.8358697891,-165.195510864,-95.2745895386,0,
137167,190587,90200,14.7662420273,-164.531326294,-94.8406600952,0,
137168,190587,90233,14.6966142654,-163.8671875,-94.4067153931,0,
137169,190587,90267,14.626994133,-163.203048706,-93.9727783203,0,
137170,190587,90300,14.5573663712,-162.538894653,-93.5388336182,0,
137171,190587,90333,14.4707708359,-161.710968018,-92.9929580688,0,
137172,190587,90367,14.3841686249,-160.883026123,-92.4470901489,0,
137173,190587,90400,14.2975740433,-160.055099487,-91.901222229,0,
137174,190587,90433,14.2109794617,-159.227157593,-91.3553466797,0,
137175,190587,90467,14.1248369217,-158.401535034,-90.8058853149,0,
137176,190587,90500,14.0386962891,-157.575897217,-90.2564315796,0,
137177,190587,90533,13.9525556564,-156.750274658,-89.7069778442,0,
137178,190587,90567,13.8664140701,-155.924636841,-89.1575241089,0,
137179,190587,90600,13.7978858948,-155.266113281,-88.7149505615,0,
137180,190587,90633,13.72935009,-154.607559204,-88.2723770142,0,
137181,190587,90667,13.660820961,-153.949035645,-87.8298110962,0,
137182,190587,90700,13.592291832,-153.290496826,-87.3872375488,0,
137183,190587,90733,13.5237627029,-152.631942749,-86.9446640015,0,
137184,190587,90767,13.43861866,-151.811416626,-86.3874664307,0,
137185,190587,90800,13.353474617,-150.990921021,-85.8302688599,0,
137186,190587,90833,13.2683238983,-150.170410156,-85.2730712891,0,
137187,190587,90867,13.1831798553,-149.349884033,-84.7158737183,0,
137188,190587,90900,13.1155061722,-148.695724487,-84.266708374,0,
137189,190587,90933,13.0478382111,-148.041564941,-83.8175735474,0,
137190,190587,90967,12.9801635742,-147.387420654,-83.3684082031,0,
137191,190587,91000,12.9124889374,-146.733261108,-82.9192733765,0,
137192,190587,91033,12.8448219299,-146.079101563,-82.4701080322,0,
137193,190587,91067,12.7607555389,-145.264129639,-81.9046783447,0,
137194,190587,91100,12.6766767502,-144.449142456,-81.3392486572,0,
137195,190587,91133,12.5926103592,-143.634140015,-80.7738037109,0,
137196,190587,91167,12.509013176,-142.821731567,-80.2046737671,0,
137197,190587,91200,12.4254150391,-142.009277344,-79.6355285645,0,
137198,190587,91233,12.3418169022,-141.196838379,-79.0663833618,0,
137199,190587,91267,12.2585315704,-140.387268066,-78.4931106567,0,
137200,190587,91300,12.175245285,-139.577697754,-77.9198379517,0,
137201,190587,91333,12.0919599533,-138.768127441,-77.346572876,0,
137202,190587,91367,12.0297040939,-138.162918091,-76.9137954712,0,
137203,190587,91400,11.9674482346,-137.557723999,-76.4809951782,0,
137204,190587,91433,11.9051923752,-136.952529907,-76.0482025146,0,
137205,190587,91467,11.8429431915,-136.347335815,-75.6154251099,0,
137206,190587,91500,11.7602672577,-135.543212891,-75.0344543457,0,
137207,190587,91533,11.6775989532,-134.739089966,-74.4534759521,0,
137208,190587,91567,11.5949230194,-133.9349823,-73.872505188,0,
137209,190587,91600,11.5122480392,-133.130859375,-73.2915420532,0,
137210,190587,91633,11.4299659729,-132.329544067,-72.7066421509,0,
137211,190587,91667,11.3476839066,-131.528213501,-72.1217422485,0,
137212,190587,91700,11.2653942108,-130.726882935,-71.5368423462,0,
137213,190587,91733,11.1831121445,-129.925567627,-70.9519348145,0,
137214,190587,91767,11.1176080704,-129.286514282,-70.4812393188,0,
137215,190587,91800,11.0521039963,-128.647460938,-70.0105514526,0,
137216,190587,91833,10.9866065979,-128.008407593,-69.5398788452,0,
137217,190587,91867,10.9211015701,-127.369361877,-69.0691986084,0,
137218,190587,91900,10.8555965424,-126.730308533,-68.5985107422,0,
137219,190587,91933,10.7741975784,-125.933952332,-68.0067520142,0,
137220,190587,91967,10.6928033829,-125.137588501,-67.4149856567,0,
137221,190587,92000,10.6114091873,-124.341262817,-66.8232192993,0,
137222,190587,92033,10.5300159454,-123.544898987,-66.2314605713,0,
137223,190587,92067,10.4486217499,-122.748542786,-65.6397018433,0,
137224,190587,92100,10.3812732697,-122.086906433,-65.1438293457,0,
137225,190587,92133,10.3139238358,-121.425292969,-64.6479492188,0,
137226,190587,92167,10.2465753555,-120.763648987,-64.1520767212,0,
137227,190587,92200,10.1792268753,-120.102027893,-63.6561813354,0,
137228,190587,92233,10.1118774414,-119.440406799,-63.1603050232,0,
137229,190587,92267,10.0445289612,-118.778762817,-62.6644287109,0,
137230,190587,92300,9.96434879303,-117.98690033,-62.0665016174,0,
137231,190587,92333,9.88416862488,-117.195053101,-61.468585968,0,
137232,190587,92367,9.80399608612,-116.403213501,-60.8706588745,0,
137233,190587,92400,9.72381591797,-115.611358643,-60.2727470398,0,
137234,190587,92433,9.64363574982,-114.819503784,-59.6748199463,0,
137235,190587,92467,9.56424999237,-114.029586792,-59.0741920471,0,
137236,190587,92500,9.48486328125,-113.239692688,-58.4735641479,0,
137237,190587,92533,9.40547657013,-112.449790955,-57.8729400635,0,
137238,190587,92567,9.32609081268,-111.659889221,-57.2722969055,0,
137239,190587,92600,9.24670410156,-110.869979858,-56.6716842651,0,
137240,190587,92633,9.16731739044,-110.080078125,-56.0710449219,0,
137241,190587,92667,9.10014533997,-109.404541016,-55.5540924072,0,
137242,190587,92700,9.03297233582,-108.729057312,-55.0371360779,0,
137243,190587,92733,8.96580696106,-108.05355072,-54.5201950073,0,
137244,190587,92767,8.89862728119,-107.378036499,-54.0032539368,0,
137245,190587,92800,8.83146190643,-106.702529907,-53.4863014221,0,
137246,190587,92833,8.76428890228,-106.027023315,-52.9693336487,0,
137247,190587,92867,8.69711685181,-105.351509094,-52.4523925781,0,
137248,190587,92900,8.62974739075,-104.663223267,-51.9228096008,0,
137249,190587,92933,8.56237792969,-103.974937439,-51.3932304382,0,
137250,190587,92967,8.49500179291,-103.286651611,-50.8636207581,0,
137251,190587,93000,8.42763233185,-102.598373413,-50.3340377808,0,
137252,190587,93033,8.36026382446,-101.910072327,-49.8044586182,0,
137253,190587,93067,8.29288768768,-101.221786499,-49.274848938,0,
137254,190587,93100,8.22551822662,-100.533500671,-48.7452659607,0,
137255,190587,93133,8.15814876556,-99.8452148437,-48.2156867981,0,
137256,190587,93167,8.08289241791,-99.0598144531,-47.6086425781,0,
137257,190587,93200,8.00763607025,-98.2744445801,-47.0016021729,0,
137258,190587,93233,7.93238687515,-97.4890670776,-46.3945579529,0,
137259,190587,93267,7.85713100433,-96.7036972046,-45.7875289917,0,
137260,190587,93300,7.78187417984,-95.918296814,-45.1805000305,0,
137261,190587,93333,7.70866584778,-95.1354446411,-44.5700149536,0,
137262,190587,93367,7.63545799255,-94.3525695801,-43.959526062,0,
137263,190587,93400,7.56224918365,-93.5696868896,-43.3490409851,0,
137264,190587,93433,7.50515413284,-92.9454498291,-42.8578033447,0,
137265,190587,93467,7.44805192947,-92.3212356567,-42.3665504456,0,
137266,190587,93500,7.39095687866,-91.6969985962,-41.8753242493,0,
137267,190587,93533,7.33386182785,-91.072807312,-41.3840866089,0,
137268,190587,93567,7.27676105499,-90.4485702515,-40.8928489685,0,
137269,190587,93600,7.20727491379,-89.6711730957,-40.2749290466,0,
137270,190587,93633,7.13779020309,-88.8937759399,-39.6570091248,0,
137271,190587,93667,7.06830501556,-88.1163711548,-39.0390777588,0,
137272,190587,93700,6.99881982803,-87.338973999,-38.4211578369,0,
137273,190587,93733,6.9309220314,-86.5643157959,-37.7996406555,0,
137274,190587,93767,6.86302423477,-85.7896575928,-37.1781425476,0,
137275,190587,93800,6.79512500763,-85.0149765015,-36.5566558838,0,
137276,190587,93833,6.727227211,-84.2403182983,-35.9351387024,0,
137277,190587,93867,6.67389583588,-83.6225585938,-35.4353713989,0,
137278,190587,93900,6.62055778503,-83.0048294067,-34.9355888367,0,
137279,190587,93933,6.56722688675,-82.3871002197,-34.4358329773,0,
137280,190587,93967,6.51388883591,-81.7693405151,-33.9360618591,0,
137281,190587,94000,6.46055793762,-81.1515884399,-33.4362792969,0,
137282,190587,94033,6.39472818375,-80.3818664551,-32.8084602356,0,
137283,190587,94067,6.32890510559,-79.6121139526,-32.1806373596,0,
137284,190587,94100,6.26308202744,-78.8423919678,-31.552816391,0,
137285,190587,94133,6.19725179672,-78.0726470947,-30.9249820709,0,
137286,190587,94167,6.1314291954,-77.3029251099,-30.2971591949,0,
137287,190587,94200,6.07508707047,-76.6451034546,-29.7566184998,0,
137288,190587,94233,6.01874399185,-75.9873046875,-29.2160644531,0,
137289,190587,94267,5.96240186691,-75.3295059204,-28.6755371094,0,
137290,190587,94300,5.90606021881,-74.6717147827,-28.1349830627,0,
137291,190587,94333,5.84971809387,-74.0138931274,-27.5944423676,0,
137292,190587,94367,5.79337501526,-73.3560943604,-27.0538883209,0,
137293,190587,94400,5.73703289032,-72.6982727051,-26.5133457184,0,
137294,190587,94433,5.66971206665,-71.9322662354,-25.8811302185,0,
137295,190587,94467,5.60238981247,-71.1662368774,-25.2489147186,0,
137296,190587,94500,5.53507518768,-70.4002304077,-24.6167259216,0,
137297,190587,94533,5.46776008606,-69.6341934204,-23.9844970703,0,
137298,190587,94567,5.40043783188,-68.8681640625,-23.3522949219,0,
137299,190587,94600,5.33311700821,-68.1021575928,-22.720079422,0,
137300,190587,94633,5.26579523087,-67.3361587524,-22.0878639221,0,
137301,190587,94667,5.20510482788,-66.6795806885,-21.5463047028,0,
137302,190587,94700,5.14440917969,-66.0229797363,-21.0047473907,0,
137303,190587,94733,5.08371305466,-65.3664321899,-20.4632167816,0,
137304,190587,94767,5.02301692963,-64.709854126,-19.9216575623,0,
137305,190587,94800,4.96232795715,-64.053276062,-19.3801002502,0,
137306,190587,94833,4.90163183212,-63.3967018127,-18.8385562897,0,
137307,190587,94867,4.84094190598,-62.7401275635,-18.2969970703,0,
137308,190587,94900,4.76843309402,-61.9758033752,-17.6633300781,0,
137309,190587,94933,4.69592285156,-61.211479187,-17.0296497345,0,
137310,190587,94967,4.62341308594,-60.4471588135,-16.3960094452,0,
137311,190587,95000,4.55090284348,-59.6828346252,-15.762342453,0,
137312,190587,95033,4.47839403152,-58.918510437,-15.1286754608,0,
137313,190587,95067,4.41700601578,-58.2836112976,-14.5983076096,0,
137314,190587,95100,4.35561084747,-57.6487083435,-14.0679388046,0,
137315,190587,95133,4.29421710968,-57.0137825012,-13.5375566483,0,
137316,190587,95167,4.23282194138,-56.3788795471,-13.007188797,0,
137317,190587,95200,4.17143392563,-55.7439498901,-12.4768066406,0,
137318,190587,95233,4.11004018784,-55.1090507507,-11.9464387894,0,
137319,190587,95267,4.03516292572,-54.3496627808,-11.3071022034,0,
137320,190587,95300,3.96028590202,-53.5903053284,-10.6677656174,0,
137321,190587,95333,3.88541007042,-52.8309211731,-10.0284290314,0,
137322,190587,95367,3.81053304672,-52.071559906,-9.38909244537,0,
137323,190587,95400,3.734416008,-51.3148078918,-8.74679946899,0,
137324,190587,95433,3.65829801559,-50.5581054688,-8.10451984406,0,
137325,190587,95467,3.58217406273,-49.8013801575,-7.4622130394,0,
137326,190587,95500,3.50605607033,-49.0446243286,-6.81993293762,0,
137327,190587,95533,3.44400405884,-48.4416770935,-6.30335903168,0,
137328,190587,95567,3.38195109367,-47.8387031555,-5.78678417206,0,
137329,190587,95600,3.31990599632,-47.235786438,-5.2702088356,0,
137330,190587,95633,3.25785303116,-46.6328392029,-4.75363492966,0,
137331,190587,95667,3.19580101967,-46.0298957825,-4.23706102371,0,
137332,190587,95700,3.11677408218,-45.2793769836,-3.58789110184,0,
137333,190587,95733,3.03773999214,-44.5288619995,-2.93872094154,0,
137334,190587,95767,2.95871305466,-43.7783203125,-2.28955101967,0,
137335,190587,95800,2.878221035,-43.0309791565,-1.63690900803,0,
137336,190587,95833,2.79772901535,-42.2835845947,-0.984238982201,0,
137337,190587,95867,2.71723103523,-41.5361862183,-0.33159700036,0,
137338,190587,95900,2.67876505852,-40.6615943909,-0.0337189994752,0,
137339,190587,95933,2.67802596092,-39.9982910156,-0.055744998157,0,
137340,190587,95967,2.67728710175,-39.3349609375,-0.0777449980378,0,
137341,190587,96000,2.67654800415,-38.6716575623,-0.0997719988227,0,
137342,190587,96033,2.66992211342,-37.6767044067,-0.130832001567,0,
137343,190587,96067,2.66329598427,-36.6816940308,-0.161891996861,0,
137344,190587,96100,2.65667104721,-35.6867408752,-0.192952007055,0,
137345,190587,96133,2.6428360939,-34.6917877197,-0.221462994814,0,
137346,190587,96167,2.62898802757,-33.6968040466,-0.249945998192,0,
137347,190587,96200,2.61515307426,-32.7018508911,-0.27842900157,0,
137348,190587,96233,2.59471297264,-31.7069225311,-0.304605990648,0,
137349,190587,96267,2.57427310944,-30.7119693756,-0.330783009529,0,
137350,190587,96300,2.54808211327,-29.7171230316,-0.354898989201,0,
137351,190587,96333,2.5218911171,-28.7223033905,-0.379014998674,0,
137352,190587,96367,2.50029206276,-28.0591907501,-0.393635988235,0,
137353,190587,96400,2.47869205475,-27.3960227966,-0.408230006695,0,
137354,190587,96433,2.45708608627,-26.7328834534,-0.422852009535,0,
137355,190587,96467,2.41796207428,-25.7383365631,-0.442382991314,0,
137356,190587,96500,2.37883901596,-24.7438144684,-0.461914002895,0,
137357,190587,96533,2.32979297638,-23.7497024536,-0.478190004826,0,
137358,190587,96567,2.28074789047,-22.7555332184,-0.494439005852,0,
137359,190587,96600,2.23170304298,-21.7613925934,-0.510688006878,0,
137360,190587,96633,2.16670703888,-20.7681217194,-0.523790001869,0,
137361,190587,96667,2.10170507431,-19.774848938,-0.536891996861,0,
137362,190587,96700,2.02388501167,-18.7824707031,-0.547092020512,0,
137363,190587,96733,1.94607198238,-17.7900943756,-0.557318985462,0,
137364,190587,96767,1.902987957,-17.2942447662,-0.56119799614,0,
137365,190587,96800,1.85990405083,-16.7983951569,-0.565077006817,0,
137366,190587,96833,1.76673698425,-15.8072919846,-0.569769978523,0,
137367,190587,96867,1.67357695103,-14.8162164688,-0.574463009834,0,
137368,190587,96900,1.57328295708,-13.8258190155,-0.574353992939,0,
137369,190587,96933,1.47298204899,-12.8354234695,-0.574245989323,0,
137370,190587,96967,1.36878800392,-11.8453779221,-0.567924976349,0,
137371,190587,97000,1.26458704472,-10.8553056717,-0.561604976654,0,
137372,190587,97033,1.16114604473,-9.86539745331,-0.546929001808,0,
137373,190587,97067,1.05769896507,-8.87546157837,-0.532280981541,0,
137374,190587,97100,0.957302987576,-7.88528108597,-0.509603023529,0,
137375,190587,97133,0.852972984314,-6.89577913284,-0.477973014116,0,
137376,190587,97167,0.7486500144,-5.90625,-0.446343004704,0,
137377,190587,97200,0.693875014782,-5.41200113297,-0.425076007843,0,
137378,190587,97233,0.639105975628,-4.91775178909,-0.403836011887,0,
137379,190587,97267,0.525214016438,-3.93017601967,-0.352295011282,0,
137380,190587,97300,0.40604698658,-2.94384789467,-0.289768010378,0,
137381,190587,97333,0.280301004648,-1.95928299427,-0.213405996561,0,
137382,190587,97367,0.146016001701,-0.977512001991,-0.119085997343,0,
137383,190587,97400,0.0,0.0,0.0,0,
137384,190587,97433,7.00000009601e-006,0.0,0.0,0,
137385,190587,97467,0.0,0.0,0.0,0,
137386,190587,97500,0.0,2.70000000455e-005,0.0,0,
137387,190587,97533,0.0,0.0,0.0,0,
137388,190587,97567,0.0,2.70000000455e-005,0.0,0,
137389,190587,97600,0.0,0.0,0.0,0,
137390,190587,97633,0.0,0.0,0.0,0,
137391,190587,97667,0.0,-2.70000000455e-005,0.0,0,
137392,190587,97700,0.0,2.70000000455e-005,0.0,0,
137393,190587,97733,0.0,0.0,0.0,0,
137394,190587,97767,0.0,0.0,0.0,0,
137395,190587,97800,0.0,0.0,0.0,0,
137396,190587,97833,0.0,0.0,0.0,0,
137397,190587,97867,0.0,-2.70000000455e-005,0.0,0,
137398,190587,97900,-7.00000009601e-006,2.70000000455e-005,0.0,0,
137399,190587,97933,0.0,0.0,0.0,0,
137400,190587,97967,0.0,0.0,0.0,0,
137401,190587,98000,0.0,0.0,0.0,0,
137402,190587,98033,-7.00000009601e-006,0.0,0.0,0,
137403,190587,98067,0.0,0.0,0.0,0,
137404,190587,98100,0.0,0.0,0.0,0,
137405,190587,98133,0.0,2.70000000455e-005,0.0,0,
137406,190587,98167,0.0,0.0,0.0,0,
137407,190587,98200,0.0,0.0,0.0,0,
137408,190587,98233,0.0,0.0,0.0,0,
137409,190587,98267,0.0,0.0,0.0,0,
137410,190587,98300,0.0,0.0,0.0,0,
137411,190587,98333,0.0,0.0,0.0,0,
137412,190587,98367,0.0,0.0,0.0,0,
137413,190587,98400,0.0,0.0,0.0,0,
137414,190587,98433,0.0,-2.70000000455e-005,0.0,0,
137415,190587,98467,0.0,2.70000000455e-005,0.0,0,
137416,190587,98500,0.0,0.0,0.0,0,
137417,190587,98533,7.00000009601e-006,0.0,0.0,0,
137418,190587,98567,0.0,-2.70000000455e-005,0.0,0,
137419,190587,98600,0.0,0.0,0.0,0,
137420,190587,98633,0.0,-2.70000000455e-005,0.0,0,
137421,190587,98667,0.0,0.0,0.0,0,
137422,190587,98700,0.0,0.0,0.0,0,
137423,190587,98733,0.0,0.0,0.0,0,
137424,190587,98767,0.0,0.0,0.0,0,
137425,190587,98800,0.0,0.0,0.0,0,
137426,190587,98833,0.0,0.0,0.0,0,
137427,190587,98867,0.0,0.0,0.0,0,
137428,190587,98900,0.0,2.70000000455e-005,0.0,0,
137429,190587,98933,0.0,0.0,0.0,0,
137430,190587,98967,0.0,0.0,0.0,0,
137431,190587,99000,0.0,-2.70000000455e-005,0.0,0,
137432,190587,99033,0.0,0.0,0.0,0,
137433,190587,99067,0.0,0.0,0.0,0,
137434,190587,99100,0.0,2.70000000455e-005,0.0,0,
137435,190587,99133,0.0,0.0,0.0,0,
137436,190587,99167,0.0,0.0,0.0,0,
137437,190587,99200,0.0,0.0,0.0,0,
137438,190587,99233,0.0,0.0,0.0,0,
137439,190587,99267,0.0,0.0,0.0,0,
137440,190587,99300,0.0,0.0,0.0,0,
137441,190587,99333,0.0,0.0,0.0,0,
137442,190587,99367,0.0,0.0,0.0,0,
137443,190587,99400,0.0,0.0,0.0,0,
137444,190587,99433,0.0,0.0,0.0,0,
137445,190587,99467,0.0,2.70000000455e-005,0.0,0,
137446,190587,99500,0.0,0.0,0.0,0,
137447,190587,99533,0.0,0.0,0.0,0,
137448,190587,99567,0.0,0.0,0.0,0,
137449,190587,99600,0.0,0.0,0.0,0,
137450,190587,99633,0.0,0.0,0.0,0,
137451,190587,99667,0.0,0.0,0.0,0,
137452,190587,99700,0.0,0.0,0.0,0,
137453,190587,99733,0.0,0.0,0.0,0,
137454,190587,99767,0.0,0.0,0.0,0,
137455,190587,99800,0.0,0.0,0.0,0,
137456,190587,99833,0.0,0.0,0.0,0,
137457,190587,99867,0.0,0.0,0.0,0,
137458,190587,99900,0.0,-2.70000000455e-005,0.0,0,
137459,190587,99933,0.0,0.0,0.0,0,
137460,190587,99967,0.0,0.0,0.0,0,
137461,190587,100000,0.0,0.0,0.0,0,
137462,190587,100033,0.0,0.0,0.0,0,
137463,190587,100067,0.0,0.0,0.0,0,
137464,190587,100100,0.0,0.0,0.0,0,
137465,190587,100133,0.0,0.0,0.0,0,
137466,190587,100167,0.0,0.0,0.0,0,
137467,190587,100200,0.0,0.0,0.0,0,
137468,190587,100233,0.0,2.70000000455e-005,0.0,0,
137469,190587,100267,0.0,0.0,0.0,0,
137470,190587,100300,0.0,0.0,0.0,0,
137471,190587,100333,0.0,0.0,0.0,0,
137472,190587,100367,0.0,0.0,0.0,0,
137473,190587,100400,0.0,0.0,0.0,0,
137474,190587,100433,0.0,0.0,0.0,0,
137475,190587,100467,0.0,0.0,0.0,0,
137476,190587,100500,0.0,0.0,0.0,0,
137477,190587,100533,0.0,-2.70000000455e-005,0.0,0,
137478,190587,100567,0.0,0.0,0.0,0,
137479,190587,100600,0.0,0.0,0.0,0,
137480,190587,100633,0.0,0.0,0.0,0,
137481,190587,100667,0.0,0.0,0.0,0,
137482,190587,100700,0.0,0.0,0.0,0,
137483,190587,100733,0.0,0.0,0.0,0,
137484,190587,100767,0.0,0.0,0.0,0,
137485,190587,100800,0.0,0.0,0.0,0,
137486,190587,100833,0.0,0.0,0.0,0,
137487,190587,100867,0.0,2.70000000455e-005,0.0,0,
137488,190587,100900,0.0,0.0,0.0,0,
137489,190587,100933,0.0,0.0,0.0,0,
137490,190587,100967,0.0,0.0,0.0,0,
137491,190587,101000,0.0,0.0,0.0,0,
137492,190587,101033,0.0,0.0,0.0,0,
137493,190587,101067,0.0,0.0,0.0,0,
137494,190587,101100,0.0,0.0,0.0,0,
137495,190587,101133,0.0,0.0,0.0,0,
137496,190587,101167,0.0,0.0,0.0,0,
137497,190587,101200,0.0,0.0,0.0,0,
137498,190587,101233,0.0,-2.70000000455e-005,0.0,0,
137499,190587,101267,0.0,0.0,0.0,0,
137500,190587,101300,0.0,0.0,0.0,0,
137501,190587,101333,0.0,0.0,0.0,0,
137502,190587,101367,0.0,0.0,0.0,0,
137503,190587,101400,0.0,0.0,0.0,0,
137504,190587,101433,0.0,0.0,0.0,0,
137505,190587,101467,0.0,0.0,0.0,0,
137506,190587,101500,0.0,0.0,0.0,0,
137507,190587,101533,0.0,0.0,0.0,0,
137508,190587,101567,0.0,0.0,0.0,0,
137509,190587,101600,0.0,0.0,0.0,0,
137510,190587,101633,0.0,0.0,0.0,0,
137511,190587,101667,0.0,0.0,0.0,0,
137512,190587,101700,0.0,0.0,0.0,0,
137513,190587,101733,0.0,0.0,0.0,0,
137514,190587,101767,0.0,0.0,0.0,0,
137515,190587,101800,0.0,0.0,0.0,0,
137516,190587,101833,0.0,0.0,0.0,0,
137517,190587,101867,0.0,0.0,0.0,0,
137518,190587,101900,0.0,0.0,0.0,0,
137519,190587,101933,0.0,0.0,0.0,0,
137520,190587,101967,0.0,0.0,0.0,0,
137521,190587,102000,0.0,0.0,0.0,0,
137522,190587,102033,0.0,0.0,0.0,0,
137523,190587,102067,0.0,0.0,0.0,0,
137524,190587,102100,0.0,0.0,0.0,0,
137525,190587,102133,0.0,0.0,0.0,0,
137526,190587,102167,0.0,0.0,0.0,0,
137527,190587,102200,0.0,0.0,0.0,0,
137528,190587,102233,0.0,0.0,0.0,0,
137529,190587,102267,0.0,0.0,0.0,0,
137530,190587,102300,0.0,0.0,0.0,0,
137531,190587,102333,0.0,0.0,0.0,0,
137532,190587,102367,0.0,0.0,0.0,0,
137533,190587,102400,0.0,0.0,0.0,0,
137534,190587,102433,0.0,0.0,0.0,0,
137535,190587,102467,0.0,0.0,0.0,0,
137536,190587,102500,0.0,0.0,0.0,0,
137537,190587,102533,0.0,0.0,0.0,0,
137538,190587,102567,0.0,0.0,0.0,0,
137539,190587,102600,0.0,0.0,0.0,0,
137540,190587,102633,0.0,0.0,0.0,0,
137541,190587,102667,0.0,0.0,0.0,0,
137542,190587,102700,0.0,0.0,0.0,0,
137543,190587,102733,0.0,0.0,0.0,0,
137544,190587,102767,0.0,0.0,0.0,0,
137545,190587,102800,0.0,0.0,0.0,0,
137546,190587,102833,0.0,0.0,0.0,0,
137547,190587,102867,0.0,0.0,0.0,0,
137548,190587,102900,0.0,0.0,0.0,0,
137549,190587,102933,0.0,0.0,0.0,0,
137550,190587,102967,0.0,0.0,0.0,0,
137551,190587,103000,0.0,0.0,0.0,0,
137552,190587,103033,0.0,0.0,0.0,0,
137553,190587,103067,0.0,0.0,0.0,0,
137554,190587,103100,0.0,0.0,0.0,0,
137555,190587,103133,0.0,0.0,0.0,0,
137556,190587,103167,0.0,0.0,0.0,0,
137557,190587,103200,0.0,0.0,0.0,0,
137558,190587,103233,0.0,0.0,0.0,0,
137559,190587,103267,0.0,0.0,0.0,0,
137560,190587,103300,0.0,0.0,0.0,0,
137561,190587,103333,0.0,0.0,0.0,0,
137562,190587,103367,0.0,0.0,0.0,0,
137563,190587,103400,0.0,0.0,0.0,0,
137564,190587,103433,0.0,0.0,0.0,0,
137565,190587,103467,0.0,0.0,0.0,0,
137566,190587,103500,0.0,0.0,0.0,0,
137567,190587,103533,0.0,0.0,0.0,0,
137568,190587,103567,0.0,0.0,0.0,0,
137569,190587,103600,0.0,0.0,0.0,0,
137570,190587,103633,0.0,0.0,0.0,0,
137571,190587,103667,0.0,0.0,0.0,0,
137572,190587,103700,0.0,0.0,0.0,0,
137573,190587,103733,0.0,0.0,0.0,0,
137574,190587,103767,0.0,0.0,0.0,0,
137575,190587,103800,0.0,0.0,0.0,0,
137576,190587,103833,0.0,0.0,0.0,0,
137577,190587,103867,0.0,0.0,0.0,0,
137578,190587,103900,0.0,0.0,0.0,0,
137579,190587,103933,0.0,0.0,0.0,0,
137580,190587,103967,0.0,0.0,0.0,0,
137581,190587,104000,0.0,0.0,0.0,0,
137582,190587,104033,0.0,0.0,0.0,0,
137583,190587,104067,0.0,0.0,0.0,0,
137584,190587,104100,0.0,0.0,0.0,0,
137585,190587,104133,0.0,0.0,0.0,0,
137586,190587,104167,0.0,0.0,0.0,0,
137587,190587,104200,0.0,0.0,0.0,0,
137588,190587,104233,0.0,0.0,0.0,0,
137589,190587,104267,0.0,0.0,0.0,0,
137590,190587,104300,0.0,0.0,0.0,0,
137591,190587,104333,0.0,0.0,0.0,0,
137592,190587,104367,0.0,0.0,0.0,0,
137593,190587,104400,0.0,0.0,0.0,0,
137594,190587,104433,0.0,0.0,0.0,0,
137595,190587,104467,0.0,0.0,0.0,0,
137596,190587,104500,0.0,0.0,0.0,0,
137597,190587,104533,0.0,0.0,0.0,0,
137598,190587,104567,0.0,0.0,0.0,0,
137599,190587,104600,0.0,0.0,0.0,0,
137600,190587,104633,0.0,0.0,0.0,0,
137601,190587,104667,0.0,0.0,0.0,0,
137602,190587,104700,0.0,0.0,0.0,0,
137603,190587,104733,0.0,0.0,0.0,0,
137604,190587,104767,0.0,0.0,0.0,0,
137605,190587,104800,0.0,0.0,0.0,0,
137606,190587,104833,0.0,0.0,0.0,0,
137607,190587,104867,0.0,0.0,0.0,0,
137608,190587,104900,0.0,0.0,0.0,0,
137609,190587,104933,0.0,0.0,0.0,0,
137610,190587,104967,0.0,0.0,0.0,0,
137611,190587,105000,0.0,0.0,0.0,0,
137612,190587,105033,0.0,0.0,0.0,0,
137613,190587,105067,0.0,0.0,0.0,0,
137614,190587,105100,0.0,0.0,0.0,0,
137615,190587,105133,0.0,0.0,0.0,0,
137616,190587,105167,0.0,0.0,0.0,0,
137617,190587,105200,0.0,0.0,0.0,0,
137618,190587,105233,0.0,0.0,0.0,0,
137619,190587,105267,0.0,0.0,0.0,0,
137620,190587,105300,0.0,0.0,0.0,0,
