long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
8164,"World\Generic\Dwarf\Passive Doodads\ChainLinks\TS_Chainmounting01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8165,"world\wmo\northrend\wintergrasp\wg_keep_door01.wmo",0,0,0,0,0,0,0,0,0,0,-3.46250915527,-22.0579109192,-13.9642925262,3.25408220291,22.0579109192,13.7420310974,0,
8166,"World\wmo\Northrend\Wintergrasp\WG_Keep_Door01C.wmo",0,0,0,0,0,0,0,0,0,0,-3.46249890327,-22.0579109192,-13.9642925262,3.25408196449,22.0579109192,13.7420310974,0,
8167,"World\wmo\Northrend\Wintergrasp\WG_Keep_Door01D.wmo",0,0,0,0,0,0,0,0,0,0,-3.25408291817,-20.6945819855,-11.9458293915,3.25408101082,20.6945819855,11.9458303452,0,
8168,"World\wmo\Northrend\Wintergrasp\WG_Bridge02C.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8169,"World\wmo\Northrend\Wintergrasp\WG_Tower02C.wmo",0,0,0,0,0,0,0,0,0,0,-38.6206321716,-38.6206283569,-1.55924701691,38.6206245422,38.6206245422,52.9806671143,0,
8170,"WORLD\EXPANSION02\DOODADS\GENERIC\BARBERSHOP\BARBERSHOP_POLEWALL.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8171,"World\Goober\G_GnomeMailBox.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8172,"World\Generic\Human\Passive Doodads\Banners\StormwindLionBanner.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8173,"World\wmo\Northrend\Wintergrasp\WG_Tower01C.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8174,"SPELLS\UTGARDE_MIRROR_FX.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8175,"WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_RUNEFORGE_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.72052407265,-2.89754199982,-0.148646995425,1.54104101658,2.91706395149,10.2156677246,0,
8176,"WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_RUNEFORGE_02.MDX",0,0,0,0,0,0,0,0,0,0,-2.72052407265,-2.89754199982,-0.148646995425,1.63767695427,2.91706395149,10.2156677246,0,
8177,"World\Expansion02\Doodads\Ulduar\UL_button_Control_Unit.mdx",13142,13144,13281,13143,0,0,0,0,0,0,0.0192799996585,-4.49942207336,-1.14594495296,3.179666996,3.69549894333,3.11463999748,0,
8178,"World\Expansion02\Doodads\Ulduar\UL_Hexagon_Floor.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8179,"World\Expansion02\Doodads\ZulDrak\SkyVortex\ZulDrak_SkyVortex.mdx",0,0,0,0,0,0,0,0,0,0,-76.8917160034,-54.0724945068,-17.9480133057,63.1087989807,61.7172584534,135.788970947,0,
8180,"World\Expansion02\Doodads\Generic\Scourge\SC_SlimePool_Orange.mdx",0,0,0,0,0,0,0,0,0,0,-1.6709779501,-1.64749205112,-0.0225220005959,1.594810009,1.62546694279,0.137048006058,0,
8181,"World\Expansion02\Doodads\Generic\Scourge\SC_PlagueBomb_Orange.mdx",0,0,0,0,0,0,0,0,0,0,-1.2426429987,-1.28171503544,0.00161499995738,1.26177203655,1.25485694408,2.71878910065,0,
8182,"World\Expansion02\Doodads\Generic\Scourge\SC_Wall_05_Piece.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8183,"World\Expansion02\Doodads\Generic\Scourge\sc_TankTrap.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8184,"World\Generic\Orc\Passive Doodads\Tents\orctent01.mdx",0,0,0,0,0,0,0,0,0,0,-7.73153400421,-6.71666097641,-0.790232002735,7.75837612152,6.73179006577,9.39733314514,0,
8185,"World\Expansion02\Doodads\Generic\Scourge\SC_PlagueBomb_Green.mdx",0,0,0,0,0,0,0,0,0,0,-1.2426429987,-1.28171503544,0.00161499995738,1.26177203655,1.25485694408,2.71878910065,0,
8186,"World\wmo\Northrend\Wintergrasp\WG_Wall02C.wmo",0,0,0,0,0,0,0,0,0,0,-14.236866951,-6.20358610153,-2.08762788773,14.2784862518,6.72705698013,23.7173995972,0,
8187,"World\Generic\PassiveDoodads\GrayStone\GrayStone02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8188,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Banner_01_Q.mdx",0,15169,0,0,0,0,0,0,0,0,-1.97461402416,-4.30661821365,-1.94901800156,2.89901399612,4.31490087509,16.6649665833,0,
8189,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Banner_02_Q.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8190,"World\Expansion02\Doodads\DragonBlight\DragonBlight_Shoreline_Ice_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8191,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\ZULDRAK_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,-5.37836503983,-7.15422677994,-4.57249689102,5.33113384247,6.62970113754,9.8650188446,0,
8192,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\ZULDRAK_TORCH_03.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8193,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_WarningRock02_HiBatch.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8194,"World\Expansion02\Doodads\Stormpeaks\Rocks\StormPeaks_RockB.mdx",0,0,0,0,0,0,0,0,0,0,-3.55715799332,-3.36035609245,-5.26734781265,4.13514995575,2.88703203201,9.95447826385,0,
8195,"World\Expansion02\Doodads\Stormpeaks\Rocks\StormPeaks_RockE.mdx",0,0,0,0,0,0,0,0,0,0,-7.76800298691,-6.523001194,-7.92446804047,8.22542190552,6.42431402206,17.2923355103,0,
8196,"SPELLS\INSTANCENEWPORTAL_PURPLE.MDX",0,0,15190,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8197,"SPELLS\INSTANCENEWPORTAL_PURPLE_SKULL.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8198,"World\wmo\Northrend\Wintergrasp\WG_Gate01C.wmo",0,0,0,0,0,0,0,0,0,0,-5.82679510117,-15.1458873749,-3.60394406319,5.85282611847,15.2265119553,28.0940895081,0,
8199,"WORLD\EXPANSION02\DOODADS\ZULDRAK\TROLLRUINS\IT_BRAZIER02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8200,"WORLD\EXPANSION02\DOODADS\DRAGONBLIGHT\BD_LAVAFALL01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8201,"WORLD\EXPANSION02\DOODADS\DRAGONBLIGHT\BD_LAVAFALL03.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8202,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\STRATHOLMEFLOATINGEMBERS.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8203,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_FORGE.MDX",0,0,0,0,0,0,0,0,0,0,-5.30851793289,-7.66792917252,-0.0440259985626,5.27981996536,7.56443977356,7.8384718895,0,
8204,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_CHAIR_02.MDX",0,0,0,0,0,0,0,0,0,0,-0.751625001431,-0.417643010616,0.00506100011989,0.21627099812,0.451389014721,1.44278395176,0,
8205,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_CHAIR_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.630280017853,-0.409500986338,-0.0021490000654,0.197405993938,0.411080986261,1.4226629734,0,
8206,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_FORSALE_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8207,"World\Expansion02\Doodads\Scholazar\WaspKit\Wasp_SmallHive01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8208,"world\wmo\northrend\wintergrasp\wg_siege01.wmo",0,0,0,0,0,0,0,0,0,0,-29.7335853577,-30.5577411652,-2.14894890785,33.6863365173,23.7239055634,57.7590332031,0,
8209,"World\wmo\Northrend\Wintergrasp\WG_Siege01C.wmo",0,0,0,0,0,0,0,0,0,0,-29.7335853577,-30.5577411652,-2.14894890785,33.6863365173,23.7239055634,57.7590332031,0,
8210,"World\wmo\Northrend\Wintergrasp\WG_Siege01D.wmo",0,0,0,0,0,0,0,0,0,0,-29.7335796356,-30.5577411652,-2.42454409599,33.686340332,23.7500801086,27.4102058411,0,
8211,"World\Expansion02\Doodads\DragonBlight\DragonBlight_Shoreline_Ice_Single.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8212,"World\Goober\G_Necropolis02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8213,"WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\HAMMER_PVPALLIANCE_A_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8214,"WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\AXE_NORTHREND_C_03.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8215,"WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\HAMMER_MAUL_B_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8216,"World\Expansion02\Doodads\Generic\Vrykul\Crates\VR_Crate_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8217,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Crate_01_Q.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8218,"World\Expansion02\Doodads\Generic\Vrykul\Anvil\VR_Anvil_Cold_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.75635898113,-7.34572601318,1.47391498089,1.74191999435,7.0876750946,5.58654594421,0,
8219,"World\Expansion02\Doodads\Generic\Scourge\SC_FrostGlow.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8220,"World\Expansion02\Doodads\Generic\FrostGiant\FrostGiant_Spear01.mdx",0,0,0,0,0,0,0,0,0,0,-10.6546707153,-2.21425294876,-1.36291205883,9.50381183624,1.85619604588,2.04711389542,0,
8221,"World\Expansion02\Doodads\Generic\Northrend_Helm_04.mdx",0,0,0,0,0,0,0,0,0,0,-0.203531995416,-0.1832370013,-0.430483996868,0.321662992239,0.1832370013,0.0359379984438,0,
8222,"World\Expansion02\Doodads\Generic\Titan\TI_RoadBroken01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8223,"World\Expansion02\Doodads\Generic\Titan\TI_RoadBroken02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8224,"World\Expansion02\Doodads\Ulduar\UL_Brazier01.mdx",0,0,0,0,0,0,0,0,0,0,-0.744551002979,-1.0092279911,0.0023499999661,0.801274001598,1.01141905785,3.33273792267,0,
8225,"World\Expansion02\Doodads\Generic\EbonBlade\EbonBlade_Banner01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8226,"World\Expansion02\Doodads\Generic\EbonBlade\EbonBlade_Banner02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8227,"World\Generic\Gnome\Passive Doodads\GnomeMachine\GnomeMachineBroken03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8228,"World\Generic\Gnome\Passive Doodads\Parts\GnomeScrew08.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8229,"World\Expansion02\Doodads\Generic\FrostGiant\FrostGiant_FrostOrbBroken01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8230,"World\Expansion02\Doodads\Generic\Vrykul\Cage\VR_Cage_01_Snow.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8231,"World\Expansion01\Doodads\Generic\Ogre\Spikes\OM_Iron_Spike_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8232,"World\Expansion02\Doodads\Dalaran\Dalaran_Cake_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8233,"World\Expansion02\Doodads\Generic\FrostGiant\FrostGiant_FrostOrb01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8234,"World\Expansion02\Doodads\Dalaran\Dalaran_Cake_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8235,"World\Expansion02\Doodads\Generic\Vrykul\Cage\VR_Cage_02.mdx",0,12714,0,12713,0,0,0,0,0,0,-2.42539000511,-2.44613909721,-0.340680986643,2.03233504295,2.44613003731,4.32971811295,0,
8236,"world\expansion01\doodads\terokkar\webs\terokkarweb03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8237,"world\expansion01\doodads\terokkar\webs\terokkarweb02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8238,"World\Expansion02\Doodads\Ulduar\UL_ThroneBase.mdx",0,0,0,0,0,0,0,0,0,0,-0.90247297287,-1.15861594677,-0.00968100037426,0.650835990906,1.17115902901,2.38141798973,0,
8239,"WORLD\EXPANSION02\DOODADS\ULDUAR\UL_WAR_MACHINE_PIPE.MDX",0,0,0,0,0,0,0,0,0,0,-2.08513689041,-1.30978894234,0.00324800005183,1.95087397099,5.07631111145,7.01392793655,0,
8240,"world\expansion02\doodads\azjol-nerub\azjol_web_rope_angled_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.3935739994,-8.05323410034,-5.21753787994,2.39456892014,11.2693042755,8.2198972702,0,
8241,"world\expansion02\doodads\azjol-nerub\azjol_web_rope_angled_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.398384004831,-2.99425411224,-1.22345602512,0.419683009386,2.15529298782,1.73893594742,0,
8242,"world\expansion02\doodads\azjol-nerub\azjol_web_rope_straight_03.mdx",0,0,0,0,0,0,0,0,0,0,-2.34269404411,-23.0563602448,-16.2599849701,2.70632100105,24.0717258453,2.49496507645,0,
8243,"SPELLS\INSTANCENEWPORTAL_BLUE.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8244,"World\Expansion02\Doodads\Generic\Titan\TI_BattlegroundPortal_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.06195211411,-2.0609369278,-0.0138670001179,2.05731511116,2.05833005905,8.75904560089,0,
8245,"CREATURE\HARPOON\VR_HARPOON_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8246,"World\wmo\Northrend\Buildings\Human\ND_Human_Wall_Small\ND_Human_Wall_End_Small_damaged02.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8247,"WORLD\EXPANSION02\DOODADS\STORMPEAKS\ICESHARDS\FROSTGIANTICESHARD04.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8248,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_BENCH02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8249,"World\wmo\Northrend\Buildings\Human\ND_Human_Wall_Small\ND_Human_Wall_Small_damaged02.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8250,"world\wmo\northrend\buildings\human\nd_human_wall\nd_human_wall_end_small02.wmo",0,0,0,0,0,0,0,0,0,0,-5.22222089767,-5.26551389694,1.81163096428,5.22222185135,5.2655081749,29.809595108,0,
8251,"world\wmo\northrend\buildings\human\nd_human_wall_small\nd_human_wall_small02.wmo",0,0,0,0,0,0,0,0,0,0,-3.68399190903,-8.84922218323,-2.82322096825,3.68555593491,8.84910678864,15.4154205322,0,
8252,"WORLD\EXPANSION02\DOODADS\AZJOL-NERUB\AZJOL_DOOR_SMALL_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.600677013397,-4.75464820862,-2.87335801125,-0.00192900002003,4.74113798141,3.96049809456,0,
8253,"World\wmo\Northrend\Buildings\WinterOrc\ND_HordeGunship.wmo",0,0,0,0,0,0,0,0,0,0,-99.0115280151,-82.5623245239,-0.0578069984913,82.6923904419,82.5623245239,123.730377197,481,
8254,"World\wmo\Northrend\Buildings\Human\ND_AllianceGunship.wmo",0,0,0,0,0,0,0,0,0,0,-110.408187866,-49.8842124939,-31.6480445862,63.8489646912,49.8840370178,45.5967178345,181,
8255,"world\expansion02\doodads\generic\titan\ti_resurrection_on_01.mdx",0,0,0,0,0,0,0,0,0,0,-5.15126991272,-5.16210985184,-0.187024995685,5.18577098846,5.17493009567,61.2536277771,0,
8256,"world\generic\pvp\battlefieldbanners\battlefieldbanneralliance_static_wall.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8257,"world\generic\pvp\battlefieldbanners\battlefieldbannerhorde_static_wall.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8258,"WORLD\GENERIC\PASSIVE DOODADS\ARENAELEVATORS\ORG_ARENA_YELLOW_ELEVATOR.MDX",0,0,0,0,0,0,0,0,0,0,-7.23574304581,-7.60834598541,0.740279972553,7.26588392258,7.30687999725,2.27679300308,0,
8259,"WORLD\GENERIC\PASSIVE DOODADS\ARENAELEVATORS\ORG_ARENA_AXE_PILLAR.MDX",0,0,0,0,0,0,0,0,0,0,-1.93825304508,-2.30994701385,-2.36752700806,1.93825304508,2.30994701385,5.24964284897,0,
8260,"WORLD\GENERIC\PASSIVE DOODADS\ARENAELEVATORS\ORG_ARENA_LIGHTNING_PILLAR.MDX",0,0,0,0,0,0,0,0,0,0,-1.93825304508,-2.30994701385,-2.36752700806,1.93825304508,2.30994701385,5.03010320663,0,
8261,"WORLD\GENERIC\PASSIVE DOODADS\ARENAELEVATORS\ORG_ARENA_IVORY_PILLAR.MDX",0,0,0,0,0,0,0,0,0,0,-4.57360506058,-4.57361602783,-4.10989809036,4.57361984253,4.57361507416,6.45989894867,0,
8262,"SPELLS\ORGRIMMARARENA_FIREFX.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,342,
8263,"WORLD\KALIMDOR\ORGRIMMAR\ACTIVEDOODADS\ARENA\ORG_ARENA_FIREDOOR.MDX",0,0,0,0,0,0,0,0,0,0,-1.49752998352,-35.5065536499,0.0,1.49752998352,35.5065536499,0.0,0,
8264,"WORLD\KALIMDOR\ORGRIMMAR\ACTIVEDOODADS\ARENA\ORG_ARENA_PULLEY.MDX",0,0,0,0,0,0,0,0,0,0,-6.49100208282,-10.9706830978,-11.3840332031,6.49100399017,10.9706830978,11.3840332031,341,
8265,"WORLD\KALIMDOR\ORGRIMMAR\ACTIVEDOODADS\ARENA\ORG_ARENA_YELLOW_FENCE.MDX",0,13976,0,13975,0,0,0,0,0,0,-8.45352268219,-8.70991039276,-1.10000000859e-005,8.45352458954,8.70991039276,6.80213212967,0,
8266,"WORLD\KALIMDOR\ORGRIMMAR\ACTIVEDOODADS\ARENA\ORG_ARENA_RED_FENCE.MDX",0,13976,0,13975,0,0,0,0,0,0,-8.45352268219,-8.70991039276,-1.10000000859e-005,8.45352458954,8.70991039276,6.80213212967,0,
8267,"WORLD\KALIMDOR\ORGRIMMAR\ACTIVEDOODADS\ARENA\ORG_ARENA_GEAR.MDX",0,0,0,0,0,0,0,0,0,0,-4.88233184814,-0.455435007811,-1.54491102695,4.88233184814,0.455428987741,1.54491102695,321,
8268,"WORLD\EXPANSION02\DOODADS\AZJOL-NERUB\AZJOL_DOOR_BOSS_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8269,"WORLD\EXPANSION02\DOODADS\AZJOL-NERUB\AZJOL_DOOR_BOSS_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8270,"WORLD\EXPANSION02\DOODADS\AZJOL-NERUB\AZJOL_DOOR_BOSS_03.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8271,"World\Expansion02\Doodads\WinterTauren\WT_HangingScroll_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8272,"World\Expansion02\Doodads\WinterTauren\WT_HangingScroll_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8273,"World\Expansion02\Doodads\WinterTauren\WT_HangingScroll_06.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8274,"World\Expansion02\Doodads\WinterTauren\WT_HangingScroll_05.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8275,"SPELLS\INSTANCENEWPORTAL_GREEN.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8276,"SPELLS\INSTANCENEWPORTAL_GREEN_SKULL.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8277,"WORLD\EXPANSION02\DOODADS\ZULDRAK\GUNDRAK\GUNDRAK_ELEVATOR_01.MDX",0,0,0,0,0,0,0,0,0,0,-15.1341772079,-13.2550621033,-0.72660702467,15.1341772079,13.2550592422,0.726607978344,0,
8278,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\ZULDRAK_ALTER.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8279,"world\generic\dwarf\passive doodads\signs\dwarfsign_firstaid.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8280,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_FORGEARMS.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8281,"World\Expansion02\Doodads\Stormpeaks\Rocs\SP_RocNest01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8282,"World\wmo\Northrend\Stormpeaks\Nests\SP_RocNest01.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8283,"WORLD\EXPANSION02\DOODADS\ULDUAR\UL_THRONE_02.MDX",0,0,0,0,0,0,0,0,0,0,-37.5739631653,-74.096786499,-12.5786523819,38.1632041931,78.9139938354,188.518920898,0,
8284,"World\Expansion02\Doodads\Stormpeaks\GiantBattle\FrozenGiantKing.mdx",0,0,0,0,0,0,0,0,0,0,-5.42621517181,-6.08045816422,-0.171633005142,4.07459402084,6.33720588684,12.702630043,0,
8285,"World\Expansion02\Doodads\WinterTauren\WT_Basket_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8286,"World\Expansion02\Doodads\WinterTauren\WT_Scroll_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8287,"World\Expansion02\Doodads\WinterTauren\WT_Standard_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8288,"World\Expansion02\Doodads\Generic\Vrykul\Weapons\VR_BM_ Sword_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8289,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\GUNDRAK_KEY_SNAKE.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8290,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\GUNDRAK_KEY_MAMMOTH.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8291,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\GUNDRAK_KEY_RHINO.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8292,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\GUNDRAK_KEY_TROLL.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8293,"WORLD\EXPANSION02\DOODADS\ZULDRAK\GUNDRAK\GUNDRAK_FENCE_DOOR.MDX",0,15221,0,15222,0,0,0,0,0,0,-1.47453904152,-10.4281044006,-0.0824479982257,1.47453796864,10.4281044006,1.98096299171,0,
8294,"WORLD\EXPANSION02\DOODADS\ZULDRAK\GUNDRAK\GUNDRAK_UNDERWATERHATCH_DOOR.MDX",0,15220,0,15219,0,0,0,0,0,0,-0.666432023048,-8.21965312958,-8.34639167786,0.724618971348,8.21953582764,8.34638881683,0,
8295,"world\expansion02\doodads\generic\scourge\sc_skullpikes_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.324014008045,-0.553349018097,-0.291224002838,1.02809500694,0.692139029503,3.70933294296,0,
8296,"world\expansion02\doodads\generic\scourge\sc_skullpikes_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.34868401289,-0.28780400753,-0.292290002108,0.291738003492,0.275151997805,2.83540391922,0,
8297,"world\expansion02\doodads\generic\scourge\sc_blighter2_green.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8298,"World\Expansion02\Doodads\Generic\catwolftracks\catwolf_footprint_mud01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8299,"world\expansion02\doodads\generic\irondwarf\id_anvil.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8300,"world\expansion02\doodads\generic\irondwarf\id_forge.mdx",0,0,0,0,0,0,0,0,0,0,-1.79281902313,-1.89569401741,-0.00797499995679,1.65531396866,3.3121650219,3.81978011131,0,
